,generations,mean,max
0,1,-0.12013874735151019,1.3579130172729492
1,2,-0.10224240759144658,1.3579130172729492
2,3,-0.0028577253852092046,1.3579130172729492
3,4,0.05866362026759556,1.3579130172729492
4,5,0.15694264684404646,1.3600788116455078
5,6,0.14867428370884486,1.3600788116455078
6,7,0.16091576303754535,1.3600788116455078
7,8,0.2006008658610599,1.3600788116455078
8,9,0.21633959488129953,1.3600788116455078
9,10,0.2982769549732477,1.3600788116455078
10,11,0.267287724454638,1.3600788116455078
11,12,0.30477041593739684,1.3600788116455078
12,13,0.29444553482700403,1.3600788116455078
13,14,0.33403545702007453,1.3600788116455078
14,15,0.3448594590307961,1.3600788116455078
15,16,0.3891791491441324,1.3600788116455078
16,17,0.40867871297916897,1.3600788116455078
17,18,0.4035519008905115,1.3600788116455078
18,19,0.3951924418059873,1.3600788116455078
19,20,0.46940938519759917,1.3604660034179688
20,21,0.39547221089752627,1.3604660034179688
21,22,0.43839450621269116,1.3604660034179688
22,23,0.38774634079194403,1.3646106719970703
23,24,0.42519538743155344,1.3646106719970703
24,25,0.3968519960130964,1.3646106719970703
25,26,0.4650245250110895,1.3646106719970703
26,27,0.44707744222291756,1.3646106719970703
27,28,0.4499565446880502,1.3646106719970703
28,29,0.4664456676429426,1.3646106719970703
29,30,0.4638938097886636,1.3646106719970703
30,31,0.4199061998179261,1.3646106719970703
31,32,0.4193082930336536,1.3646106719970703
32,33,0.39049197605678015,1.3646106719970703
33,34,0.38047589574541363,1.3646106719970703
34,35,0.39107933044433596,1.3646106719970703
35,36,0.4371042115347726,1.3646106719970703
36,37,0.3981645476650184,1.3646106719970703
37,38,0.41291913180284096,1.3646106719970703
38,39,0.43074813359220265,1.3646106719970703
39,40,0.45381065825341455,1.3646106719970703
40,41,0.4277482502897021,1.3646106719970703
41,42,0.45575746348206425,1.3646106719970703
42,43,0.43824616956039214,1.3646106719970703
43,44,0.47756344163921516,1.3646106719970703
44,45,0.4357109546661377,1.3646106719970703
45,46,0.41813176700047083,1.3646106719970703
46,47,0.45177948815482005,1.3646106719970703
47,48,0.4284265381949289,1.3646106719970703
48,49,0.40180898720109964,1.3646106719970703
49,50,0.39149370055267774,1.3646106719970703
50,51,0.430839206861413,1.3646106719970703
51,52,0.4486564636230469,1.3646106719970703
52,53,0.391287600292879,1.3646106719970703
53,54,0.4135556357247489,1.3646106719970703
54,55,0.37583720684051514,1.3646106719970703
55,56,0.39608380414437555,1.3646106719970703
56,57,0.35310344419617584,1.3646106719970703
57,58,0.36570611207381537,1.3646106719970703
58,59,0.39061362501503766,1.3646106719970703
59,60,0.367726471113122,1.3646106719970703
60,61,0.3589775028513439,1.3646106719970703
61,62,0.3945807797568185,1.3646106719970703
62,63,0.4033215840657552,1.3666629791259766
63,64,0.34980040165915416,1.3666629791259766
64,65,0.37019749655239825,1.3666629791259766
65,66,0.3493313228382784,1.3666629791259766
66,67,0.37804080500747217,1.3666629791259766
67,68,0.38248108327388763,1.3666629791259766
68,69,0.28856187878233014,1.3666629791259766
69,70,0.28687347582916717,1.3666629791259766
70,71,0.36186004386228676,1.3666629791259766
71,72,0.3316701580496395,1.3666629791259766
72,73,0.3276405132992167,1.3666629791259766
73,74,0.36299752517485284,1.3666629791259766
74,75,0.3513734272548131,1.3666629791259766
75,76,0.37099836894444055,1.3666629791259766
76,77,0.3619318142743178,1.3666629791259766
77,78,0.3556499685559954,1.3666629791259766
78,79,0.4077366011483329,1.3666629791259766
79,80,0.4555568354470389,1.3666629791259766
80,81,0.47909357849980744,1.3666629791259766
81,82,0.4777311733790806,1.3666629791259766
82,83,0.42976759521054547,1.3666629791259766
83,84,0.5118190335555816,1.3666629791259766
84,85,0.43928711850878216,1.3666629791259766
85,86,0.47045108633981625,1.3666629791259766
86,87,0.4470853201100524,1.3666629791259766
87,88,0.46256904870691434,1.3666629791259766
88,89,0.4835724964947768,1.3666629791259766
89,90,0.49262068305217044,1.3666629791259766
90,91,0.4878768786578111,1.3666629791259766
91,92,0.47661397116524834,1.3666629791259766
92,93,0.517746562689123,1.3666629791259766
93,94,0.4650539814586371,1.3666629791259766
94,95,0.4740289634382221,1.3666629791259766
95,96,0.4759649827446736,1.3666629791259766
96,97,0.499664736465669,1.3666629791259766
97,98,0.5487262027364381,1.3666629791259766
98,99,0.4917485881859148,1.3666629791259766
99,100,0.4976320266723633,1.3666629791259766
