,Unnamed: 0.1,NP_Synthesis,shape,method,Bacteria,time (hr),Phylum,Class,Order,Family,Superkingdom,bac_type,gram,isolated_from,NP_concentration (μg/ml),NP size_min (nm),NP size_max (nm),"min_Incub_period, h","growth_temp, C",biosafety_level,Genus,Species,pred_ZOI_norm,pathogenic_bacteria,pred_ZOI_pathogen,Fitness
0,769,chemical_synthesis purchased from sigma aldrich,quasi-hexagonal,ZOI,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,15000.0,6.86,77.0,0.16,30.0,1.0,Escherichia,Serratia marcescens,16.891617,Escherichia coli,18.25828,1.3666629791259766
1,100,green synthesis using murraya koenigii,hexagonal,well_diffusion,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,15000.0,5.07,200.0,0.16,30.0,3.0,Brevibacillus,Sphingomonas paucimobilis,15.728715,Escherichia coli,17.082386,1.3536710739135742
2,1240,green synthesis using murraya koenigii,hexagonal,disc_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,10000.0,9.0,78.9,0.16,30.0,2.0,Pseudomonas,Acinetobacter baumannii,15.309785,Escherichia coli,16.662804,1.3530187606811523
3,769,chemical_synthesis purchased from sigma aldrich,quasi-hexagonal,ZOI,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,15000.0,6.86,77.0,0.16,30.0,1.0,Escherichia,Serratia marcescens,16.973503,Escherichia coli,18.318214,1.3447113037109375
4,843,green_synthesis using Dioscorea bulbifera tuber extract ,snowflake,ZOI,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,10500.0,15.0,110.2,0.16,30.0,2.0,Vibrio,Salmonella enterica subsp. enterica serovar Gallinarum,17.540106,Escherichia coli,18.747038,1.2069320678710938
5,1193,chemical_synthesis (sigma aldrich. 916056),pseudo-spherical,ZOI,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,10500.0,21.2,92.0,0.16,30.0,2.0,Salmonella,Shigella dysenteriae,16.025736,Escherichia coli,17.21213,1.1863937377929688
6,1193,chemical_synthesis (sigma aldrich. 916056),pseudo-spherical,ZOI,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,10500.0,21.2,92.0,0.16,30.0,2.0,Salmonella,Shigella dysenteriae,16.047894,Escherichia coli,17.215527,1.167633056640625
7,1273,green_synthesis from  aqueous extract of Tamarindus indica L/,spherical,well_diffusion,Bacillus subtilis,21.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,800.0,27.0,68.7,0.16,30.0,1.0,Micrococcus,Pseudomonas koreensis,16.140045,Escherichia coli,17.277035,1.1369895935058594
8,1193,chemical_synthesis by wet chemical reduction approach,pseudo-spherical,ZOI,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,10500.0,21.2,92.0,0.16,30.0,2.0,Salmonella,Shigella dysenteriae,16.072529,Escherichia coli,17.201826,1.1292972564697266
9,1144,chemical_synthesis using tri-sodium citrate,spherical,disc_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,10500.0,46.8,89.0,0.16,30.0,2.0,Staphylococcus,Neisseria mucosa,16.773397,Escherichia coli,17.867548,1.0941505432128906
10,68,chemical_synthesis using Purpureocillium lilacinum,cubic,disc_diffusion,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,750.0,57.1,70.0,0.16,30.0,1.0,Proteus,Pseudomonas koreensis,17.745552,Escherichia coli,18.827019,1.0814666748046875
11,458,chemical_synthesis using cerium nitrate,pseudo-spherical,disc_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,1200.0,4.0,69.0,0.16,30.0,1.0,Stenotrophomonas,Streptococcus gordonii,15.924792,Escherichia coli,16.949951,1.0251588821411133
12,444,chem_synthesis_thermal_reduction_of_Cu(NO3)2⋅3H2O,quasi-hexagonal,ZOI,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,6000.0,31.0,89.0,0.16,30.0,2.0,Pseudomonas,Streptococcus oralis,18.873419,Escherichia coli,19.710377,0.8369579315185547
13,504,green_synthesis using Aspergillus niger,Spherical,ZOI,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,800.0,6.0,110.2,0.16,30.0,3.0,Serratia,micrococcus lotus,18.283747,Escherichia coli,19.084068,0.8003215789794922
