,generations,mean,max
0,1,-0.11424318313598633,0.8546123504638672
1,2,-0.09517087741773955,0.8546123504638672
2,3,-0.03371719285553577,1.1152839660644531
3,4,0.020110092163085937,1.1885299682617188
4,5,0.10485530853271484,1.1885299682617188
5,6,0.07588938170788335,1.1885299682617188
6,7,0.12027076646393421,1.1885299682617188
7,8,0.1725785685520546,1.1885299682617188
8,9,0.2085595411412856,1.197072982788086
9,10,0.22578592861399932,1.197072982788086
10,11,0.29615162868125766,1.197072982788086
11,12,0.28524112701416016,1.197072982788086
12,13,0.30640501134535847,1.197072982788086
13,14,0.3311900999031815,1.197072982788086
14,15,0.3924565034754136,1.3527345657348633
15,16,0.388392635420257,1.3527345657348633
16,17,0.384769458396762,1.3527345657348633
17,18,0.41555313035553576,1.3527345657348633
18,19,0.33789327621459964,1.3527345657348633
19,20,0.3648270251704197,1.3527345657348633
20,21,0.33130447537291285,1.3527345657348633
21,22,0.3771204293942919,1.3527345657348633
22,23,0.42305774314730776,1.3527345657348633
23,24,0.4381987627814798,1.3527345657348633
24,25,0.4270666440327962,1.3527345657348633
25,26,0.42588046952789904,1.3527345657348633
26,27,0.4145953047509287,1.3527345657348633
27,28,0.4199843874164656,1.3527345657348633
28,29,0.4394819783229454,1.3527345657348633
29,30,0.45261072645000383,1.3527345657348633
30,31,0.3993222666721718,1.3527345657348633
31,32,0.444943390640558,1.3527345657348633
32,33,0.41625064027075676,1.3527345657348633
33,34,0.38662611269483377,1.3527345657348633
34,35,0.4461977061103372,1.3527345657348633
35,36,0.5038396610933191,1.3527345657348633
36,37,0.4641641355028339,1.3527345657348633
37,38,0.5390531222025553,1.3527345657348633
38,39,0.4885971405926873,1.3527345657348633
39,40,0.4451943378822476,1.3527345657348633
40,41,0.4670915977627623,1.3527345657348633
41,42,0.45262851902082857,1.3527345657348633
42,43,0.46909431382721545,1.3527345657348633
43,44,0.4919264176312615,1.3527345657348633
44,45,0.4598085927028282,1.3527345657348633
45,46,0.46860592972998527,1.3527345657348633
46,47,0.4337934980205461,1.3527345657348633
47,48,0.5002452064962948,1.3527345657348633
48,49,0.44073206770653817,1.3527345657348633
49,50,0.4350748997108609,1.3527345657348633
50,51,0.5450682079090792,1.3527345657348633
51,52,0.48743221806544884,1.3527345657348633
52,53,0.49822406207813935,1.3527345657348633
53,54,0.5059895421944413,1.3527345657348633
54,55,0.5657821356081495,1.3527345657348633
55,56,0.4783328748216816,1.3527345657348633
56,57,0.48293517617618337,1.3527345657348633
57,58,0.5102533639646044,1.3527345657348633
58,59,0.5380901635861864,1.3527345657348633
59,60,0.5071037890864354,1.3527345657348633
60,61,0.5249478396247415,1.3527345657348633
61,62,0.5263594365587422,1.3527345657348633
62,63,0.5411752626007679,1.3527345657348633
63,64,0.4783621208340514,1.3527345657348633
64,65,0.5283439299639534,1.3527345657348633
65,66,0.5527365628410789,1.3527345657348633
66,67,0.5236628476311179,1.3527345657348633
67,68,0.5633469749899471,1.3527345657348633
68,69,0.5013468873267081,1.3527345657348633
69,70,0.531217144984825,1.3527345657348633
70,71,0.5375709346696442,1.3527345657348633
71,72,0.5646771636663699,1.3614444732666016
72,73,0.5441414141187481,1.3614444732666016
73,74,0.4792127048268038,1.3614444732666016
74,75,0.5792303272322112,1.3614444732666016
75,76,0.5253898209216548,1.3614444732666016
76,77,0.5508702596028646,1.3614444732666016
77,78,0.5572801103778914,1.3614444732666016
78,79,0.5494336988411698,1.3614444732666016
79,80,0.6103736466052485,1.3614444732666016
80,81,0.5318518900403789,1.3614444732666016
81,82,0.5256889380660712,1.3614444732666016
82,83,0.5944672752829159,1.3614444732666016
83,84,0.5377418293672449,1.3614444732666016
84,85,0.5647758783078661,1.3614444732666016
85,86,0.5201861063639323,1.3614444732666016
86,87,0.5763877232869467,1.3614444732666016
87,88,0.6312148243773217,1.363290786743164
88,89,0.5344379462447821,1.363290786743164
89,90,0.6501065889994303,1.363290786743164
90,91,0.564265578400855,1.363290786743164
91,92,0.5948046702964633,1.363290786743164
92,93,0.5936568952074238,1.363290786743164
93,94,0.5500350465961531,1.363290786743164
94,95,0.5270254658717736,1.363290786743164
95,96,0.5568847843244964,1.363290786743164
96,97,0.5870663511986826,1.363290786743164
97,98,0.5883478650859758,1.363290786743164
98,99,0.5247761782477883,1.363290786743164
99,100,0.5492275462431067,1.363290786743164
