,Unnamed: 0.1,NP_Synthesis,shape,method,Bacteria,time (hr),Phylum,Class,Order,Family,Superkingdom,bac_type,gram,isolated_from,NP_concentration (μg/ml),NP size_min (nm),NP size_max (nm),"min_Incub_period, h","growth_temp, C",biosafety_level,Genus,Species,pred_ZOI_norm,pathogenic_bacteria,pred_ZOI_pathogen,Fitness
0,773,chemical_synthesis by hydrolsis,polygonal ,well_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,6000.0,15.0,77.0,0.16,30.0,2.0,Salmonella,Vibrio parahaemolyticus,16.002178,Escherichia coli,17.200037,1.1978588104248047
1,773,chemical_synthesis by hydrolsis,polygonal ,well_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,6000.0,15.0,77.0,0.16,30.0,2.0,Salmonella,Vibrio parahaemolyticus,16.01031,Escherichia coli,17.204514,1.194204330444336
2,1084,green_synthesis using Camellia sinensis,triangular,well_diffusion,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,750.0,62.0,80.0,0.16,30.0,2.0,micrococcus,Neisseria mucosa,18.93333,Escherichia coli,19.580193,0.6468620300292969
3,181,green_synthesis from Leaf Extract of Juniperus phoenicea,hexagonal,disc_diffusion,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,1024.0,1.0,45.0,0.16,30.0,2.0,Saccharomyces,Klebsiella oxytoca,17.820429,Escherichia coli,18.443033,0.6226043701171875
4,574,green synthesis using pimpinella anisum,pseudo-spherical,disc_diffusion,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,10500.0,15.0,300.0,0.16,30.0,2.0,Serratia,Streptococcus pyogenes,17.404379,Escherichia coli,18.000813,0.5964336395263672
5,816,gamma irradiation,Spherical,disc_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,800.0,28.0,14.6,0.16,30.0,3.0,Acinetobacter,Vibrio cholerae,17.416796,Escherichia coli,17.883066,0.46627044677734375
6,215,chemical_synthesis using cerium nitrate,rod-shaped,ZOI,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,750.0,93.2,11.25,0.16,30.0,2.0,Staphylococcus,Enterococcus faecium,17.693262,Escherichia coli,18.114658,0.42139625549316406
7,1027,chemical synthesis using sodium borohydride,Spherical,ZOI,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,1000.0,14.6,37.1,0.16,30.0,2.0,Paracidovorax,Escherichia coli,18.256683,Escherichia coli,18.660082,0.4033985137939453
8,302,chemical_synthesis (sigma aldrich. 916056),Spherical,well_diffusion,Bacillus subtilis,20.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,15000.0,51.3,41.9,0.16,30.0,1.0,Serratia,Citrobacter braakii,17.298378,Escherichia coli,17.681595,0.38321685791015625
9,1027,green_synthesis using the methanolic extracts of marine algae (V. pachynema),Spherical,ZOI,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,1000.0,14.6,37.1,0.16,30.0,2.0,Paracidovorax,Escherichia coli,19.666058,Escherichia coli,19.999224,0.33316612243652344
10,1084,green_synthesis using Cissus vitiginea,triangular,well_diffusion,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,750.0,62.0,80.0,0.16,30.0,2.0,micrococcus,Neisseria mucosa,17.514368,Escherichia coli,17.803635,0.28926658630371094
11,134,chemical_synthesis using iron oleate complex,pseudo-spherical,ZOI,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,250.0,6.86,90.0,0.16,30.0,3.0,Salmonella,Micrococcus luteus,13.095603,Escherichia coli,13.351892,0.2562894821166992
12,965,green synthesis using origanum ehrenbergii,quasi-spherical,well_diffusion,Bacillus subtilis,21.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,162.7588,15.0,14.6,0.16,30.0,2.0,Haemophilus,Salmonella enterica subsp. enterica serovar Typhi,12.864079,Escherichia coli,13.095885,0.23180580139160156
13,370,green_synthesis from Azadirachta indica leaf ,Spherical,ZOI,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,64.0,46.8,54.0,0.16,30.0,2.0,Klebsiella,Bacillus subtilis,14.230063,Escherichia coli,14.425168,0.19510459899902344
14,1202,chemical_synthesis by controlled precipitation of iron chloride salts,spherical,disc_diffusion,Bacillus subtilis,21.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,170.0,0.5,110.2,0.16,30.0,3.0,Enterobacter,Shigella sonnei,13.764058,Escherichia coli,13.950885,0.1868267059326172
15,373,chemical_synthesis using AgNO3,pseudo-spherical,ZOI,Bacillus subtilis,21.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,101.0,62.0,80.0,0.16,30.0,1.0,Salmonella,Salmonella enterica subsp. enterica serovar Gallinarum,13.072676,Escherichia coli,13.256779,0.18410301208496094
16,458,green_synthesis using aqueous Cassiarox burghii leaf extract,Spherical,ZOI,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,31.25,17.5,70.0,0.16,30.0,2.0,Vibrio,Staphylococcus epidermidis,12.791877,Escherichia coli,12.973678,0.18180084228515625
17,134,chemical_synthesis using iron oleate complex,pseudo-spherical,ZOI,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,250.0,6.86,90.0,0.16,30.0,3.0,Salmonella,Micrococcus luteus,14.065915,Escherichia coli,14.235767,0.16985225677490234
18,816,gamma irradiation,Spherical,disc_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,800.0,28.0,14.6,0.16,30.0,3.0,Acinetobacter,Vibrio cholerae,16.576462,Escherichia coli,16.74294,0.16647911071777344
19,1026,green_synthesis from  Eurotium cristatum,tubular,well_diffusion,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,81.3794,46.8,115.6,0.16,30.0,2.0,Cryptococcus,Acinetobacter baumannii,14.165023,Escherichia coli,14.329041,0.1640176773071289
20,688,chemical_synthesis by controlled precipitation of iron chloride salts,rod-shaped,ZOI,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,85.0,5.07,45.1,0.16,30.0,1.0,Enterobacter,Sphingomonas paucimobilis,13.333663,Escherichia coli,13.479614,0.1459512710571289
21,71,green green synthesis using commiphora myrrh,semi-spherical,well_diffusion,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,12.0,20.0,22.0,0.16,30.0,2.0,Klebsiella,Vibrio parahaemolyticus,14.102673,Escherichia coli,14.222724,0.12005138397216797
22,1305,chemical_synthesis using sodium borohydride,triangles,well_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,300.0,22.0,68.64,0.16,30.0,1.0,Aspergillus,Streptococcus oralis,13.475267,Escherichia coli,13.592014,0.11674690246582031
