,Unnamed: 0.1,NP_Synthesis,shape,method,Bacteria,time (hr),Phylum,Class,Order,Family,Superkingdom,bac_type,gram,isolated_from,NP_concentration (μg/ml),NP size_min (nm),NP size_max (nm),"min_Incub_period, h","growth_temp, C",biosafety_level,Genus,Species,pred_ZOI_norm,pathogenic_bacteria,pred_ZOI_pathogen,Fitness
35,860,green_synthesis using Acinetobacter calcoaceticus,globular,well_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,250.0,37.1,120.0,0.16,30.0,1.0,Escherichia,Serratia odorifera,17.072319,Escherichia coli,17.925123,0.8528041839599609
9,105,green_synthesis  by Bacillus sp.,quasi-hexagonal,well_diffusion,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,256.0,17.5,300.0,0.16,30.0,1.0,Cryptococcus,Salmonella enterica subsp. enterica serovar Typhi,16.790373,Escherichia coli,17.58651,0.7961368560791016
30,1088,chemical_synthesis purchased from sigma aldrich,spherical,disc_diffusion,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,195.0,45.0,60.0,0.16,30.0,1.0,Stenotrophomonas,Klebsiella oxytoca,17.836832,Escherichia coli,18.558784,0.7219524383544922
10,976,chemical_synthesis using iron oleate complex,clusters,well_diffusion,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,500.0,51.9,10.34,0.16,30.0,2.0,Haemophilus,Candida albicans,18.807253,Escherichia coli,19.268414,0.46116065979003906
45,448,chemical_synthesis using sodium borohydride and copper ions,cube,well_diffusion,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,10500.0,28.0,51.3,0.16,30.0,3.0,Acinetobacter,Enterobacter cloacae,16.845411,Escherichia coli,17.302626,0.45721435546875
8,1390,green synthesis using murraya koenigii,tubular,well_diffusion,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,256.0,54.4,36.4,0.16,30.0,1.0,Burkholderia,Proteus sp. (in: enterobacteria),19.429964,Escherichia coli,19.737398,0.30743408203125
16,938,chemical_synthesis using cerium nitrate,hexagonal,disc_diffusion,Bacillus subtilis,20.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,400.0,42.0,15.8,0.16,30.0,3.0,Streptococcus,Enterobacter cloacae,19.163673,Escherichia coli,19.378014,0.2143402099609375
14,425,green_synthesis from Cassia auriculata Leaf Extract,spherical,ZOI,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,70.0,2.26,115.6,0.16,30.0,3.0,Vibrio,Aspergillus niger,13.271882,Escherichia coli,13.448724,0.17684173583984375
37,1073,chemical_synthesis by hydrolsis,globular,ZOI,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,31.25,5.0,92.0,0.16,30.0,3.0,Saccharomyces,Salmonella enterica,13.745657,Escherichia coli,13.918971,0.17331409454345703
34,970,green synthesis using streptomyces chiangmaiensis,globular,disc_diffusion,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,1.0,51.9,68.7,0.16,30.0,2.0,Streptococcus,Brevibacillus brevis,13.175762,Escherichia coli,13.333406,0.15764427185058594
