,NP_Synthesis,shape,method,Bacteria,NP size_min (nm),NP size_max (nm),MDR,MIC_NP (μg/ml),time (hr),Superkingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C ",biosafety_level,pred_MIC_norm,pathogenic_bacteria,pred_MIC_pathogen,Fitness,pred_norm_MIC_original,pred_path_MIC_original
0,Green synthesis using Candida glabrata,flat,MFC,Bacillus subtilis,7.0,111.2,1.0,75.0,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Veillonella dispar,non-pathogenic,p,6.0,24.0,80.0,33.5,3,0.9316543838223513,Escherichia coli,0.6076739571343076,0.3239804266880437,8.543865123721044,4.052042176319399
1,Green synthesis using fungal filtrate,rectangular,MBC,Bacillus subtilis,8.0,347.2,1.0,0.84,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Pseudomonas aeruginosa,non-pathogenic,p,6.0,7.0,80.0,33.5,2,0.8436408398351212,Escherichia coli,0.5258752513971944,0.3177655884379268,6.976552067873282,3.356411893853753
2,Green synthesis using Saussurea costus,spherical_quasi,MBC,Bacillus subtilis,9.42,118.4,1.0,312.5,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Pseudomonas paraeruginosa,non-pathogenic,p,6.0,72.0,72.0,33.5,1,1.1949075902093809,Escherichia coli,0.9092853161100526,0.2856222740993283,15.664177300776261,8.114940056232532
3,Green synthesis using Kalmia angustifolia,spherical,MBC,Bacillus subtilis,9.87,118.4,1.0,12.0,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Penicillium italicum,non-pathogenic,p,6.0,12.0,72.0,33.5,2,1.189985110682601,Escherichia coli,0.9066870157923478,0.28329809489025315,15.48763520317197,8.0665348751901
4,Green synthesis using orange peel,spherical,MBC,Bacillus subtilis,9.0,245.1,1.0,48.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Penicillium italicum,non-pathogenic,p,6.0,9.0,24.0,33.5,1,0.8467437450763686,Escherichia coli,0.5709312154066202,0.27581252966974845,7.026575952941606,3.7233273064055625
5,Green synthesis using quinoa,tubular,MFC,Bacillus subtilis,9.87,245.1,1.0,4.5,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Pichia kudriavzevii,non-pathogenic,p,6.0,5.0,18.0,33.5,2,1.1438372056958621,Escherichia coli,0.8692476051655358,0.2745896005303263,13.926346791337126,7.400270678929972
6,Green synthesis using Origanum ehrenbergii,hexagonal,MIC,Bacillus subtilis,9.26,60.0,1.0,5.1,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Priestia megaterium,non-pathogenic,p,6.0,18.0,8.0,33.5,2,0.9167237788315958,Escherichia coli,0.6436617412274841,0.27306203760411174,8.255127376942886,4.402118623070218
7,Green synthesis using Phyllanthus emblica,flat,MIC,Bacillus subtilis,5.7,347.2,1.0,3.12,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Aspergillus penicillioides,non-pathogenic,p,6.0,168.0,84.0,33.5,3,0.9177715890553885,Escherichia coli,0.6479729235118046,0.2697986655435839,8.275068339115382,4.44603547388653
8,Green synthesis using Pisum sativum L.,spherical_pseudo,MBC,Bacillus subtilis,130.54,118.4,1.0,31.0,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica,non-pathogenic,p,6.0,36.0,80.0,33.5,2,0.9885834579501396,Escherichia coli,0.7198430217368753,0.26874043621326427,9.74054950541225,5.246177998238675
9,Green synthesis using diatoms biomass,hexagonal,MBC,Bacillus subtilis,12.0,181.8,1.0,0.25,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Typhimurium,non-pathogenic,p,6.0,7.0,12.0,33.5,1,1.066848192377264,Escherichia coli,0.7995996391706554,0.26724855320660856,11.66401830070473,6.3037595508754105
10,Green synthesis using Sambucus ebulus,spherical,MIC,Bacillus subtilis,16.4,60.0,1.0,0.066,48.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Citrobacter braakii,non-pathogenic,p,6.0,2.0,168.0,33.5,2,1.0375359086502796,Escherichia coli,0.7727576371094181,0.2647782715408614,10.902746355339486,5.925945282852063
11,Green synthesis using  Bacillus megaterium,hexagonal,MBC,Bacillus subtilis,6.0,60.0,1.0,27.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Lactobacillus acidophilus,non-pathogenic,p,6.0,3.0,6.0,33.5,2,0.8271377826185898,Escherichia coli,0.5642884362875095,0.26284934633108037,6.716419016885789,3.666810246663448
12,Green synthesis using Medicago sativa,spherical,MBC,Bacillus subtilis,9.26,93.2,1.0,2.5,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Serratia marcescens,non-pathogenic,p,6.0,18.0,4.0,33.5,1,1.0036739995658683,Escherichia coli,0.74177544709936,0.2618985524665083,10.084955809844564,5.517920602316904
13,Green synthesis using Onion,spherical,MIC,Bacillus subtilis,16.4,347.2,1.0,5.6,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Stenotrophomonas maltophilia,non-pathogenic,p,6.0,8.0,12.0,33.5,1,0.9942393477938202,Escherichia coli,0.733042716874254,0.26119663091956613,9.868231924715111,5.4080751374452465
14,Green synthesis using Agrimonia eupatoria,cubic,MFC,Bacillus subtilis,8.0,100.0,1.0,0.2,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Citrobacter freundii,non-pathogenic,p,6.0,6.0,4.0,33.5,2,0.9544462413898945,Escherichia coli,0.6940018013680413,0.2604444400218532,9.004222981815513,4.943127372945363
15,Green synthesis using Pelargonium sidoides,flat,MFC,Bacillus subtilis,42.9,176.83,1.0,10.563,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Pseudomonas paraeruginosa,non-pathogenic,p,6.0,6.0,24.0,33.5,2,0.9141388961055809,Escherichia coli,0.6557888262909102,0.2583500698146707,8.206139512038137,4.526774140547165
16,Green synthesis using Agrimonia eupatoria L.,oval,MIC,Bacillus subtilis,7.0,70.0,1.0,256.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Gallinarum,non-pathogenic,p,6.0,12.0,12.0,33.5,3,0.8117070411660139,Escherichia coli,0.5537865924460269,0.257920448719987,6.481970365321861,3.57920515660176
17,Green synthesis using Medicago sativa,rectangular,MIC,Bacillus subtilis,29.75,181.8,1.0,2.461,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Fusarium solani,non-pathogenic,p,6.0,24.0,8.0,33.5,1,0.8951937223883655,Escherichia coli,0.6384056223404636,0.25678810004790187,7.855859767418299,4.349162375856697
18,Green synthesis using quinoa,rectangular,MIC,Bacillus subtilis,14.36,3.38,1.0,15.75,48.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Brevibacillus brevis,non-pathogenic,p,6.0,48.0,4.0,33.5,1,-0.004445404582423261,Escherichia coli,-0.2606398942536924,0.2561944896712691,0.989816286442292,0.5487317705230552
19,Green synthesis using Jatropha integerrima,flat,MFC,Bacillus subtilis,76.8,298.9,1.0,3.75,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Staphylococcus aureus,non-pathogenic,p,6.0,120.0,48.0,33.5,2,0.9194614530058726,Escherichia coli,0.6647279702116149,0.25473348279425767,8.307329814525467,4.620914896830925
20,Green synthesis using Citrus unshiu fruit peel,flat,MFC,Bacillus subtilis,13.9,347.2,1.0,0.85,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Pseudomonas aeruginosa,non-pathogenic,p,6.0,60.0,120.0,33.5,2,0.9858743853732648,Escherichia coli,0.7355200404924337,0.2503543448808311,9.679978336539119,5.439012294304644
21,Green synthesis using Desmodium triquetrum,spherical_quasi,MBC,Bacillus subtilis,26.5,245.1,1.0,5.3,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Aspergillus flavus,non-pathogenic,p,6.0,10.0,80.0,33.5,1,0.9555559493680101,Escherichia coli,0.7088071464323089,0.24674880293570123,9.027259965280024,5.114546676509435
22,Green synthesis using Pepper,spindle,MBC,Bacillus subtilis,18.65,181.8,1.0,31.2,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Citrobacter braakii,non-pathogenic,p,6.0,96.0,8.0,33.5,2,0.953355629732197,Escherichia coli,0.7072299349628467,0.2461256947693503,8.981639709365929,5.0960060504575715
23,Green synthesis using paper wasp nest,hexagonal,MIC,Bacillus subtilis,9.26,90.0,1.0,156.25,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Enterococcus hirae,non-pathogenic,p,6.0,9.0,120.0,33.5,2,0.9127228414323547,Escherichia coli,0.667051799101189,0.24567104233116577,8.17942625940156,4.645706821176857
24,Green synthesis using Syzygium cumini seeds,cubic,MFC,Bacillus subtilis,15.6,70.6,1.0,0.225,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Proteus mirabilis,non-pathogenic,p,6.0,4.0,80.0,33.5,3,0.9891053175131244,Escherichia coli,0.7439751835471806,0.24513013396594374,9.75226103847524,5.545940214440363
25,Chemical synthesis sodium citrate and sodium borohydride,spherical_pseudo,MIC,Bacillus subtilis,6.1,195.1,1.0,2.82,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Fusarium solani,non-pathogenic,p,6.0,9.0,120.0,33.5,3,0.37721955139001256,Escherichia coli,0.13214740663824354,0.24507214475176903,2.383524121508641,1.3556494638349637
26,Green synthesis using Cupriavidus necator,spindle,MFC,Bacillus subtilis,8.0,118.4,1.0,1.6,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus pumilus,non-pathogenic,p,6.0,8.0,80.0,33.5,3,0.907564898710814,Escherichia coli,0.6678031669258615,0.23976173178495253,8.082857061042978,4.653751261226517
27,Green synthesis using Sambucus ebulus,spherical,MBC,Bacillus subtilis,16.4,87.03,1.0,1.88,12.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Fusarium acuminatum,non-pathogenic,p,6.0,24.0,4.0,33.5,3,1.0439759004490317,Escherichia coli,0.8468735565330304,0.19710234391600123,11.065623777257851,7.028676523936882
28,Green synthesis using Petroselinum crispum,spindle,MBC,Bacillus subtilis,50.0,195.1,1.0,0.625,18.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Klebsiella pneumoniae,non-pathogenic,p,6.0,60.0,48.0,33.5,2,0.9512332118678051,Escherichia coli,0.7636141046780134,0.1876191071897917,8.937853088162969,5.802486045382216
29,Green synthesis using Phoenix dactylifera seed,oval,MIC,Bacillus subtilis,13.0,7.99,0.0,10.8,48.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Hafnia alvei,non-pathogenic,p,6.0,168.0,48.0,33.5,3,-0.06728358479176962,Escherichia coli,-0.24354960413124097,0.17626601933947134,0.856478400946769,0.5707558820057507
30,Green synthesis using Erwinia amylovora,spherical,MFC,Bacillus subtilis,76.8,298.9,0.0,80.0,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Pseudomonas sp.,non-pathogenic,p,6.0,8.0,8.0,33.5,1,0.07367837161377777,Escherichia coli,-0.08905866895795214,0.1627370405717299,1.184890920517438,0.8145942328343583
31,Green synthesis using Ixora brachypoda,tubular,MIC,Bacillus subtilis,88.8,77.01,1.0,10.67,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Williamsia serinedens,non-pathogenic,p,6.0,24.0,8.0,33.5,3,0.9122864744308645,Escherichia coli,0.7591902633563207,0.15309621107454385,8.171211927128239,5.743680363361567
32,Green synthesis using Streptomyces hirsutus,spherical_pseudo,MBC,Bacillus subtilis,9.0,7.6,0.0,42.5,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Candida albicans,non-pathogenic,p,6.0,8.0,8.0,33.5,1,-0.11014085727218395,Escherichia coli,-0.24608874449665674,0.1359478872244728,0.775995392680054,0.5674286441960501
33,Green synthesis using Medicago sativa,cubic,MIC,Bacillus subtilis,9.42,70.6,0.0,300.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Typhi,non-pathogenic,p,6.0,24.0,6.0,33.5,1,0.17598305439666653,Escherichia coli,0.04801257815362174,0.1279704762430448,1.4996263209008285,1.1168955951428337
34,Green synthesis using paper wasp nest,spherical_quasi,MIC,Bacillus subtilis,23.0,8.3,0.0,1.56,18.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Enterococcus hirae,non-pathogenic,p,6.0,24.0,16.0,33.5,3,-0.21371957133140457,Escherichia coli,-0.32838021967012704,0.11466064833872247,0.611336644204463,0.46948290191351916
35,Eco-benign synthesis using Quercus coccifera L.,spherical,MFC,Bacillus subtilis,5.7,32.0,1.0,31.25,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Cryptococcus neoformans,non-pathogenic,p,6.0,21.0,72.0,33.5,2,-0.1362652573747117,Escherichia coli,-0.2430618801148201,0.1067966227401084,0.7306926564003033,0.5713972157791295
36,Green synthesis using Ixora brachypoda,ellipsoidal,MBC,Bacillus subtilis,40.0,24.8,1.0,8.0,48.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Micrococcus luteus,non-pathogenic,p,6.0,3.0,336.0,33.5,2,0.297156032456722,Escherichia coli,0.20652361652847337,0.09063241592824864,1.982239072793207,1.6088798648950657
37,Green synthesis using Desmodium triquetrum,square,MIC,Bacillus subtilis,7.0,45.0,0.0,8.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus sp.,non-pathogenic,p,6.0,6.0,24.0,33.5,2,0.004167638159181027,Escherichia coli,-0.07586595284984847,0.0800335910090295,1.0096425340249147,0.8397191300070039
38,Chemical synthesis using PDA coating,spherical_quasi,MIC,Bacillus subtilis,5.7,195.1,0.0,7.7,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,6.0,9.0,8.0,33.5,1,0.38728448642717933,Escherichia coli,0.3099046377971561,0.07737984863002323,2.4394082397413634,2.041289669913276
39,Chemical synthesis using hydroxylamine hydrochloride,oval,MBC,Bacillus subtilis,10.0,100.0,0.0,70.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Fusarium acuminatum,non-pathogenic,p,6.0,18.0,72.0,33.5,3,0.3211089667873994,Escherichia coli,0.2491830194797737,0.07192594730762572,2.09463794568682,1.7749373137052846
40,Green synthesis using Spondias pinnata bark,cubic,MIC,Bacillus subtilis,24.9,46.48,1.0,39.06,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Aspergillus niger,non-pathogenic,p,6.0,8.0,6.0,33.5,3,0.9842900938569202,Escherichia coli,0.9163436071232381,0.06794648673368209,9.64473043507335,8.247904184428865
41,Green synthesis using Arthrospira platensis,oval,MIC,Bacillus subtilis,40.0,36.0,0.0,1.75,12.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Staphylococcus epidermidis,non-pathogenic,p,6.0,21.0,168.0,33.5,3,-0.16267067941281457,Escherichia coli,-0.22881256614974244,0.06614188673692786,0.6875896338138588,0.5904558555386517
