,NP_Synthesis,shape,method,Bacteria,NP size_min (nm),NP size_max (nm),MDR,MIC_NP (μg/ml),time (hr),Superkingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C ",biosafety_level,pred_MIC_norm,pathogenic_bacteria,pred_MIC_pathogen,Fitness,pred_norm_MIC_original,pred_path_MIC_original
0,Green synthesis using Candida glabrata,flat,MFC,Bacillus subtilis,7.0,111.2,1.0,75.0,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Veillonella dispar,non-pathogenic,p,6.0,24.0,80.0,33.5,3,0.9316543838223513,Escherichia coli,0.6076739571343076,0.3239804266880437,8.543865123721044,4.052042176319399
1,"Chemical synthesis, purchased from Sigma-Aldrich",square,MFC,Bacillus subtilis,50.0,2.33,1.0,0.64,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Campylobacter jejuni,non-pathogenic,p,6.0,12.0,5.0,33.5,3,-0.3652483544997044,Escherichia coli,-0.6407825077164879,0.27553415321678354,0.4312723800083246,0.22867437053185466
2,Green synthesis using Origanum ehrenbergii,hexagonal,MIC,Bacillus subtilis,9.26,60.0,1.0,5.1,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Priestia megaterium,non-pathogenic,p,6.0,18.0,8.0,33.5,2,0.9167237788315958,Escherichia coli,0.6436617412274841,0.27306203760411174,8.255127376942886,4.402118623070218
3,Green synthesis using Pisum sativum L.,spherical_pseudo,MBC,Bacillus subtilis,130.54,118.4,1.0,31.0,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica,non-pathogenic,p,6.0,36.0,80.0,33.5,2,0.9885834579501396,Escherichia coli,0.7198430217368753,0.26874043621326427,9.74054950541225,5.246177998238675
4,Green synthesis using  Bacillus megaterium,hexagonal,MBC,Bacillus subtilis,6.0,60.0,1.0,27.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Lactobacillus acidophilus,non-pathogenic,p,6.0,3.0,6.0,33.5,2,0.8271377826185898,Escherichia coli,0.5642884362875095,0.26284934633108037,6.716419016885789,3.666810246663448
5,Green synthesis using Onion,spherical,MIC,Bacillus subtilis,16.4,347.2,1.0,5.6,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Stenotrophomonas maltophilia,non-pathogenic,p,6.0,8.0,12.0,33.5,1,0.9942393477938202,Escherichia coli,0.733042716874254,0.26119663091956613,9.868231924715111,5.4080751374452465
6,Green synthesis using Agrimonia eupatoria,cubic,MFC,Bacillus subtilis,8.0,100.0,1.0,0.2,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Citrobacter freundii,non-pathogenic,p,6.0,6.0,4.0,33.5,2,0.9544462413898945,Escherichia coli,0.6940018013680413,0.2604444400218532,9.004222981815513,4.943127372945363
7,Green synthesis using Citrus unshiu fruit peel,flat,MFC,Bacillus subtilis,13.9,347.2,1.0,0.85,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Pseudomonas aeruginosa,non-pathogenic,p,6.0,60.0,120.0,33.5,2,0.9858743853732648,Escherichia coli,0.7355200404924337,0.2503543448808311,9.679978336539119,5.439012294304644
8,Green synthesis using Desmodium triquetrum,spherical_quasi,MBC,Bacillus subtilis,26.5,245.1,1.0,5.3,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Aspergillus flavus,non-pathogenic,p,6.0,10.0,80.0,33.5,1,0.9555559493680101,Escherichia coli,0.7088071464323089,0.24674880293570123,9.027259965280024,5.114546676509435
9,Green synthesis using paper wasp nest,hexagonal,MIC,Bacillus subtilis,9.26,90.0,1.0,156.25,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Enterococcus hirae,non-pathogenic,p,6.0,9.0,120.0,33.5,2,0.9127228414323547,Escherichia coli,0.667051799101189,0.24567104233116577,8.17942625940156,4.645706821176857
10,Green synthesis using Syzygium cumini seeds,cubic,MFC,Bacillus subtilis,15.6,70.6,1.0,0.225,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Proteus mirabilis,non-pathogenic,p,6.0,4.0,80.0,33.5,3,0.9891053175131244,Escherichia coli,0.7439751835471806,0.24513013396594374,9.75226103847524,5.545940214440363
11,Green synthesis using Spondias pinnata bark,spherical_pseudo,MBC,Bacillus subtilis,50.0,93.2,1.0,7.81,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus oralis,non-pathogenic,p,6.0,4.0,5.0,33.5,2,0.8995011138215334,Escherichia coli,0.6567045508699282,0.24279656295160523,7.93416291624571,4.536329066570783
12,Chemical synthesis using halloysite nanotubes,spindle,MBC,Bacillus subtilis,7.0,298.9,1.0,0.225,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus gordonii,non-pathogenic,p,6.0,9.0,168.0,33.5,2,0.361435083854867,Escherichia coli,0.12006737063562402,0.241367713219243,2.2984501228730987,1.3184612511325189
13,Green synthesis using Pelargonium sidoides,tubular,MFC,Bacillus subtilis,9.7,153.3,1.0,1.68,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Typhimurium,non-pathogenic,p,6.0,9.0,24.0,33.5,1,1.167159899989064,Escherichia coli,0.9397167187607802,0.22744318122828378,14.694672113893237,8.703956638018276
14,Green synthesis using Candida glabrata,spindle,MIC,Bacillus subtilis,7.7,118.4,1.0,22.5,18.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,non-pathogenic,p,6.0,12.0,72.0,33.5,1,0.9178092458623511,Escherichia coli,0.6908175781890992,0.22699166767325196,8.275785884868505,4.907017176535563
15,Green synthesis using Arthrospira platensis,tubular,MFC,Bacillus subtilis,6.0,50.04,1.0,0.027,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus mutans,non-pathogenic,p,6.0,2.0,168.0,33.5,1,1.2279105074443164,Escherichia coli,1.010207749493773,0.2177027579505435,16.900926281310458,10.237826127229491
16,Green synthesis using Azadirachta indica,cubic,MIC,Bacillus subtilis,48.0,195.1,1.0,1.35,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Infantis,non-pathogenic,p,6.0,3.0,84.0,33.5,2,0.8784692794920059,Escherichia coli,0.6620257761245953,0.21644350336741058,7.559085880565692,4.5922526783767275
17,Green synthesis using Kalmia angustifolia,cubic,MIC,Bacillus subtilis,42.9,7.6,1.0,180.0,48.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Staphylococcus haemolyticus,non-pathogenic,p,6.0,24.0,4.0,33.5,2,-0.1941688486527424,Escherichia coli,-0.40716672281558086,0.21299787416283847,0.6394861623491831,0.3915915188219356
18,Green synthesis using Streptomyces chiangmaiensis,tubular,MBC,Bacillus subtilis,8.0,67.9,1.0,2.641,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Penicillium italicum,non-pathogenic,p,6.0,5.0,16.0,33.5,3,0.7139725462453309,Escherichia coli,0.5039750330100623,0.2099975132352686,5.175741126726738,3.191354383271294
19,Green synthesis using  Bacillus megaterium,spherical,MFC,Bacillus subtilis,9.87,8.3,1.0,20.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Alternaria brassicae,non-pathogenic,p,6.0,12.0,336.0,33.5,2,-0.12001171164017257,Escherichia coli,-0.3275100728459325,0.2074983612057599,0.7585571187070732,0.4704244947689916
20,Green synthesis using quinoa,oval,MFC,Bacillus subtilis,18.65,100.0,1.0,3.66,18.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Vibrio cholerae,non-pathogenic,p,6.0,10.0,80.0,33.5,3,0.9978012389638269,Escherichia coli,0.7959212233090706,0.20188001565475633,9.949499601597294,6.250593029637582
21,Green synthesis using Rumex hastatus,flat,MBC,Bacillus subtilis,15.73,50.04,1.0,31.2,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Shigella dysenteriae,non-pathogenic,p,6.0,12.0,168.0,33.5,3,1.3966881822197679,Escherichia coli,1.1956734852861324,0.2010146969336355,24.928042832618942,15.691826054528622
22,Green synthesis using Aloe vera,oval,MBC,Bacillus subtilis,86.98,350.0,1.0,0.08,18.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Gallinarum,non-pathogenic,p,6.0,9.0,336.0,33.5,1,0.9341420784647316,Escherichia coli,0.7383525329299865,0.19578954553474515,8.592945918236627,5.4746017629644435
23,Green synthesis using Phyllanthus niruri,ellipsoidal,MIC,Bacillus subtilis,60.0,15.0,1.0,0.0068,48.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Candida dubliniensis,non-pathogenic,p,6.0,12.0,24.0,33.5,1,0.008717383649753921,Escherichia coli,-0.18574016269757568,0.1944575463473296,1.0202753253047163,0.6520183783510745
24,Green synthesis using Serai kayu,spherical,MFC,Bacillus subtilis,7.0,50.0,1.0,0.08,12.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Enterococcus faecium,non-pathogenic,p,6.0,21.0,5.0,33.5,1,1.1937859510498239,Escherichia coli,1.0021255247212522,0.19166042632857172,15.623774102633188,10.04906197704861
25,Green synthesis using quinoa,cubic,MBC,Bacillus subtilis,9.87,100.0,0.0,64.1,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Enterococcus faecalis,non-pathogenic,p,6.0,5.0,84.0,33.5,2,0.3537190119056453,Escherichia coli,0.16293202846575713,0.19078698343988817,2.2579743903496574,1.455231304154914
26,Green synthesis using Carya illinoinensis,hexagonal,MFC,Bacillus subtilis,12.0,3.38,1.0,5.6,12.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Staphylococcus saprophyticus,non-pathogenic,p,6.0,48.0,12.0,33.5,2,-0.24072968596753927,Escherichia coli,-0.42909842598797543,0.18836874002043616,0.5744739156169254,0.3723073191162822
27,Chemical synthesis usnig dodecyl-dimethyl-ammonium chloride,cubic,MIC,Bacillus subtilis,9.26,23.7,1.0,256.0,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Proteus vulgaris,non-pathogenic,p,6.0,9.0,336.0,33.5,2,0.007659982611517877,Escherichia coli,-0.1802074282950583,0.18786741090657616,1.0177942256311623,0.6603779620914074
28,Eco-benign synthesis using Quercus coccifera L.,hexagonal,MIC,Bacillus subtilis,7.7,3.38,1.0,62.5,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Fusobacterium nucleatum,non-pathogenic,p,6.0,10.0,18.0,33.5,1,-0.24040036493358297,Escherichia coli,-0.41462558678363404,0.17422522185005107,0.5749096984760691,0.38492348861968606
29,Green synthesis using Acacia cyanophylla,tubular,MBC,Bacillus subtilis,6.1,42.9,1.0,22.5,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Pichia kudriavzevii,non-pathogenic,p,6.0,36.0,84.0,33.5,1,0.5807199093901095,Escherichia coli,0.4085854135913598,0.17213449579874973,3.8082014090653993,2.5620370956605734
30,Green synthesis using Acinetobacter baumannii,rectangular,MFC,Bacillus subtilis,101.5,245.1,0.0,1.0,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Klebsiella aerogenes,non-pathogenic,p,6.0,24.0,84.0,33.5,3,0.1251213066555009,Escherichia coli,-0.04240301365941089,0.16752432031491177,1.3338939619232768,0.9069784877722715
31,Green synthesis using Arthrospira platensis,flat,MFC,Bacillus subtilis,32.71,70.0,1.0,39.06,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Cryptococcus neoformans,non-pathogenic,p,6.0,4.0,5.0,33.5,1,0.8585201662404017,Escherichia coli,0.6932141505459892,0.1653060156944125,7.219716865419381,4.934170478529192
32,Green synthesis using Nishamalaki Churna,spherical,MIC,Bacillus subtilis,48.0,13.67,1.0,5.3,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus sp.,non-pathogenic,p,6.0,21.0,80.0,33.5,2,-0.25563120694032115,Escherichia coli,-0.41724386226352667,0.1616126553232055,0.5550968886072528,0.3826098423527113
33,Green synthesis using Sarcochlamys pulcherrima,spindle,MFC,Bacillus subtilis,17.0,70.6,0.0,0.16,48.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Serratia marcescens,non-pathogenic,p,6.0,18.0,336.0,33.5,2,0.053494492869714964,Escherichia coli,-0.08212670939874372,0.1356212022684587,1.1310830463902575,0.82770063922682
34,Green synthesis using Syzygium aromaticum (clove),rectangular,MBC,Bacillus subtilis,15.6,46.32,1.0,150.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Erwinia amylovora,non-pathogenic,p,6.0,7.0,4.0,33.5,3,0.892709190982601,Escherichia coli,0.7692148607223995,0.12349433026020151,7.81104592027874,5.8778007604090625
35,"Chemical synthesis, purchased from Nanocomposix",spherical_quasi,MFC,Bacillus subtilis,29.75,8.3,0.0,3.9,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Serratia marcescens,non-pathogenic,p,6.0,36.0,336.0,33.5,2,0.005177431990364741,Escherichia coli,-0.11750011478587485,0.1226775467762396,1.0119928217634575,0.7629566895088151
36,Green synthesis using Erwinia amylovora,tubular,MBC,Bacillus subtilis,18.65,13.0,0.0,2.461,48.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Legionella pneumophila,non-pathogenic,p,6.0,60.0,80.0,33.5,3,-0.08269892077257542,Escherichia coli,-0.18813706427658816,0.10543814350401275,0.82661080763989,0.6484297554200538
37,Green synthesis using myrrh,spindle,MFC,Bacillus subtilis,56.2,3.38,0.0,37.5,18.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus pyogenes,non-pathogenic,p,6.0,36.0,72.0,33.5,2,-0.20483299630395022,Escherichia coli,-0.29775731118065213,0.09292431487670191,0.6239747327360158,0.5037820494265689
38,Green synthesis using Aloe maculata,spindle,MBC,Bacillus subtilis,9.26,35.1,0.0,156.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus gordonii,non-pathogenic,p,6.0,36.0,72.0,33.5,1,-0.1707776685552781,Escherichia coli,-0.2625818356499087,0.09180416709463063,0.6748734320053617,0.546283602025643
39,Green synthesis using Rehmannia glutinosa fungi symbiont,square,MIC,Bacillus subtilis,50.0,46.48,1.0,200.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Shigella flexneri,non-pathogenic,p,6.0,168.0,48.0,33.5,3,0.8861146985320211,Escherichia coli,0.794398656245905,0.09171604228611607,7.693335968692468,6.228717817083925
40,Green synthesis using fungal filtrate,spindle,MBC,Bacillus subtilis,18.65,46.32,1.0,50.0,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus velezensis,non-pathogenic,p,6.0,18.0,16.0,33.5,2,0.9853424667386327,Escherichia coli,0.8943956104353454,0.09094685630328725,9.668129673549208,7.841436148771304
41,Green synthesis using Garlic,oval,MBC,Bacillus subtilis,20.0,70.0,0.0,13.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Aspergillus penicillioides,non-pathogenic,p,6.0,2.0,4.0,33.5,2,-0.06558586444935684,Escherichia coli,-0.13049178259281413,0.0649059181434573,0.8598330523169099,0.7404712779822075
42,Green synthesis using Phoenix dactylifera seed,ellipsoidal,MBC,Bacillus subtilis,17.5,20.4,1.0,312.5,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Proteus mirabilis,non-pathogenic,p,6.0,7.0,48.0,33.5,3,0.3432565935097907,Escherichia coli,0.2811952031775474,0.06206139033224328,2.204228399122762,1.910711876938101
