,NP_Synthesis,shape,method,Bacteria,NP size_min (nm),NP size_max (nm),MDR,MIC_NP (μg/ml),time (hr),Superkingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C ",biosafety_level,pred_MIC_norm,pathogenic_bacteria,pred_MIC_pathogen,Fitness,pred_norm_MIC_original,pred_path_MIC_original
0,Green synthesis using  Bacillus megaterium,spindle,MIC,Bacillus subtilis,6.1,111.2,1.0,1.25,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus sp.,non-pathogenic,p,6.0,7.0,120.0,33.5,3,0.9483290722136274,Escherichia coli,0.6287418316483837,0.3195872405652437,8.878284797669624,4.253454893834818
1,Green synthesis using Syzygium cumini seeds,flat,MFC,Bacillus subtilis,6.0,93.2,1.0,0.0625,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Brevibacillus brevis,non-pathogenic,p,6.0,120.0,120.0,33.5,1,1.0356917967233434,Escherichia coli,0.7291553835202738,0.3065364132030697,10.856548996794592,5.359883911629769
2,Green synthesis using Pichia pastoris,spherical,MBC,Bacillus subtilis,8.0,350.0,1.0,0.425,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Mucor piriformis,non-pathogenic,p,6.0,8.0,5.0,33.5,2,0.8360621398487009,Escherichia coli,0.5305819165499287,0.3054802232987722,6.855863146945682,3.392984819270098
3,Green synthesis using Commiphora gileadensis,spherical,MFC,Bacillus subtilis,8.0,111.2,1.0,125.0,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Infantis,non-pathogenic,p,6.0,8.0,4.0,33.5,2,0.9166798993976449,Escherichia coli,0.6118381540851471,0.30484174531249786,8.254293352949887,4.091081714344497
4,Green synthesis using  Lactobacillus paracasei,spherical,MBC,Bacillus subtilis,8.0,93.2,1.0,1.6,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Typhimurium,non-pathogenic,p,6.0,72.0,8.0,33.5,3,0.8985344585492421,Escherichia coli,0.594125171323766,0.3044092872254761,7.91652264785333,3.927581188999809
5,Green synthesis using Serai kayu,cubic,MIC,Bacillus subtilis,9.26,153.3,1.0,90.0,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Candida albicans,non-pathogenic,p,6.0,8.0,168.0,33.5,1,1.0772205770354244,Escherichia coli,0.7795578444883827,0.2976627325470417,11.945946819370693,6.019464319234034
6,Green synthesis using Curcuma longa,spherical_pseudo,MIC,Bacillus subtilis,5.7,93.2,1.0,7.7,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Enteritidis,non-pathogenic,p,6.0,5.0,72.0,33.5,2,0.9046961477140436,Escherichia coli,0.6096092798789872,0.29508686783505644,8.0296413517278,4.070139363034895
7,Green synthesis using Acacia nilotica,rectangular,MBC,Bacillus subtilis,10.0,100.0,1.0,27.0,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Fusarium solani,non-pathogenic,p,6.0,24.0,24.0,33.5,1,1.1808084317299232,Escherichia coli,0.8864867105535462,0.294321721176377,15.163813407050014,7.69992882151578
8,Green synthesis using Bacillus subtilis,cubic,MIC,Bacillus subtilis,10.0,195.1,1.0,27.0,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Carbapenem-resistant Enterobacteriaceae,non-pathogenic,p,6.0,6.0,84.0,33.5,3,1.2302407481434738,Escherichia coli,0.9377302487239262,0.29251049941954765,16.991853230695696,8.664235510324191
9,Green synthesis using Saussurea costus,tubular,MFC,Bacillus subtilis,7.7,347.2,1.0,48.0,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Citrobacter freundii,non-pathogenic,p,6.0,3.0,8.0,33.5,2,0.7947917930215125,Escherichia coli,0.5022953586353833,0.29249643438612916,6.23435879759833,3.1790353606754613
10,Green synthesis using Desmodium triquetrum,oval,MIC,Bacillus subtilis,14.36,500.0,1.0,3.125,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Enterobacter cloacae,non-pathogenic,p,6.0,12.0,48.0,33.5,3,1.019180388644383,Escherichia coli,0.7320438773848514,0.28713651125953166,10.45154244555844,5.395651327888381
11,Green synthesis using Carya illinoinensis,spherical_quasi,MBC,Bacillus subtilis,106.3,195.1,1.0,4.1,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Campylobacter jejuni,non-pathogenic,p,6.0,4.0,84.0,33.5,2,1.031875664343558,Escherichia coli,0.7448131907612411,0.28706247358231696,10.761570728240194,5.556651897163933
12,Green synthesis using Serai kayu,spherical,MBC,Bacillus subtilis,12.0,118.4,1.0,180.0,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Citrobacter braakii,non-pathogenic,p,6.0,12.0,80.0,33.5,3,1.1349189157055637,Escherichia coli,0.8485969039808557,0.28632201172470795,13.643283879401125,7.0566228067162
13,Green synthesis using Gloeophyllum striatum,spindle,MBC,Bacillus subtilis,14.36,111.2,1.0,27.5,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Gallinarum,non-pathogenic,p,6.0,21.0,120.0,33.5,2,1.0533004910282633,Escherichia coli,0.7710128574685611,0.2822876335597022,11.305778979265725,5.902185535786698
14,Green synthesis using Petroselinum crispum,tubular,MBC,Bacillus subtilis,8.0,100.0,1.0,32.0,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Proteus mirabilis,non-pathogenic,p,6.0,9.0,8.0,33.5,1,0.8418969515784747,Escherichia coli,0.5609731464059396,0.280923805172535,6.948594233397301,3.638925349789348
15,Green synthesis using Candida glabrata,spherical_quasi,MBC,Bacillus subtilis,9.26,118.4,1.0,0.78,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Legionella pneumophila,non-pathogenic,p,6.0,168.0,12.0,33.5,2,0.9743093382189043,Escherichia coli,0.6940052289084381,0.28030410931046623,9.425607223428743,4.943166385266084
