,NP_Synthesis,shape,method,Bacteria,NP size_min (nm),NP size_max (nm),MDR,MIC_NP (μg/ml),time (hr),Superkingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C ",biosafety_level,pred_MIC_norm,pathogenic_bacteria,pred_MIC_pathogen,Fitness,pred_norm_MIC_original,pred_path_MIC_original
0,Green synthesis using Candida glabrata,flat,MFC,Bacillus subtilis,7.0,111.2,1.0,75.0,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Veillonella dispar,non-pathogenic,p,6.0,24.0,80.0,33.5,3,0.9316543838223513,Escherichia coli,0.6076739571343076,0.3239804266880437,8.543865123721044,4.052042176319399
1,Green synthesis using fungal filtrate,rectangular,MBC,Bacillus subtilis,8.0,347.2,1.0,0.84,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Pseudomonas aeruginosa,non-pathogenic,p,6.0,7.0,80.0,33.5,2,0.8436408398351212,Escherichia coli,0.5258752513971944,0.3177655884379268,6.976552067873282,3.356411893853753
2,Green synthesis using Kalmia angustifolia,spherical,MBC,Bacillus subtilis,9.87,118.4,1.0,12.0,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Penicillium italicum,non-pathogenic,p,6.0,12.0,72.0,33.5,2,1.189985110682601,Escherichia coli,0.9066870157923478,0.28329809489025315,15.48763520317197,8.0665348751901
3,Green synthesis using Origanum ehrenbergii,hexagonal,MIC,Bacillus subtilis,9.26,60.0,1.0,5.1,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Priestia megaterium,non-pathogenic,p,6.0,18.0,8.0,33.5,2,0.9167237788315958,Escherichia coli,0.6436617412274841,0.27306203760411174,8.255127376942886,4.402118623070218
4,Green synthesis using Phyllanthus emblica,flat,MIC,Bacillus subtilis,5.7,347.2,1.0,3.12,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Aspergillus penicillioides,non-pathogenic,p,6.0,168.0,84.0,33.5,3,0.9177715890553885,Escherichia coli,0.6479729235118046,0.2697986655435839,8.275068339115382,4.44603547388653
5,Green synthesis using Pisum sativum L.,spherical_pseudo,MBC,Bacillus subtilis,130.54,118.4,1.0,31.0,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica,non-pathogenic,p,6.0,36.0,80.0,33.5,2,0.9885834579501396,Escherichia coli,0.7198430217368753,0.26874043621326427,9.74054950541225,5.246177998238675
6,Green synthesis using diatoms biomass,hexagonal,MBC,Bacillus subtilis,12.0,181.8,1.0,0.25,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Typhimurium,non-pathogenic,p,6.0,7.0,12.0,33.5,1,1.066848192377264,Escherichia coli,0.7995996391706554,0.26724855320660856,11.66401830070473,6.3037595508754105
7,Green synthesis using  Bacillus megaterium,hexagonal,MBC,Bacillus subtilis,6.0,60.0,1.0,27.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Lactobacillus acidophilus,non-pathogenic,p,6.0,3.0,6.0,33.5,2,0.8271377826185898,Escherichia coli,0.5642884362875095,0.26284934633108037,6.716419016885789,3.666810246663448
8,Green synthesis using Medicago sativa,spherical,MBC,Bacillus subtilis,9.26,93.2,1.0,2.5,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Serratia marcescens,non-pathogenic,p,6.0,18.0,4.0,33.5,1,1.0036739995658683,Escherichia coli,0.74177544709936,0.2618985524665083,10.084955809844564,5.517920602316904
9,Green synthesis using Onion,spherical,MIC,Bacillus subtilis,16.4,347.2,1.0,5.6,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Stenotrophomonas maltophilia,non-pathogenic,p,6.0,8.0,12.0,33.5,1,0.9942393477938202,Escherichia coli,0.733042716874254,0.26119663091956613,9.868231924715111,5.4080751374452465
10,Green synthesis using Agrimonia eupatoria,cubic,MFC,Bacillus subtilis,8.0,100.0,1.0,0.2,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Citrobacter freundii,non-pathogenic,p,6.0,6.0,4.0,33.5,2,0.9544462413898945,Escherichia coli,0.6940018013680413,0.2604444400218532,9.004222981815513,4.943127372945363
11,Green synthesis using Pelargonium sidoides,flat,MFC,Bacillus subtilis,42.9,176.83,1.0,10.563,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Pseudomonas paraeruginosa,non-pathogenic,p,6.0,6.0,24.0,33.5,2,0.9141388961055809,Escherichia coli,0.6557888262909102,0.2583500698146707,8.206139512038137,4.526774140547165
12,Green synthesis using Agrimonia eupatoria L.,oval,MIC,Bacillus subtilis,7.0,70.0,1.0,256.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Gallinarum,non-pathogenic,p,6.0,12.0,12.0,33.5,3,0.8117070411660139,Escherichia coli,0.5537865924460269,0.257920448719987,6.481970365321861,3.57920515660176
13,Green synthesis using Citrus unshiu fruit peel,flat,MFC,Bacillus subtilis,13.9,347.2,1.0,0.85,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Pseudomonas aeruginosa,non-pathogenic,p,6.0,60.0,120.0,33.5,2,0.9858743853732648,Escherichia coli,0.7355200404924337,0.2503543448808311,9.679978336539119,5.439012294304644
14,Green synthesis using Desmodium triquetrum,spherical_quasi,MBC,Bacillus subtilis,26.5,245.1,1.0,5.3,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Aspergillus flavus,non-pathogenic,p,6.0,10.0,80.0,33.5,1,0.9555559493680101,Escherichia coli,0.7088071464323089,0.24674880293570123,9.027259965280024,5.114546676509435
15,Green synthesis using paper wasp nest,hexagonal,MIC,Bacillus subtilis,9.26,90.0,1.0,156.25,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Enterococcus hirae,non-pathogenic,p,6.0,9.0,120.0,33.5,2,0.9127228414323547,Escherichia coli,0.667051799101189,0.24567104233116577,8.17942625940156,4.645706821176857
16,Green synthesis using Syzygium cumini seeds,cubic,MFC,Bacillus subtilis,15.6,70.6,1.0,0.225,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Proteus mirabilis,non-pathogenic,p,6.0,4.0,80.0,33.5,3,0.9891053175131244,Escherichia coli,0.7439751835471806,0.24513013396594374,9.75226103847524,5.545940214440363
17,Chemical synthesis sodium citrate and sodium borohydride,spherical_pseudo,MIC,Bacillus subtilis,6.1,195.1,1.0,2.82,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Fusarium solani,non-pathogenic,p,6.0,9.0,120.0,33.5,3,0.37721955139001256,Escherichia coli,0.13214740663824354,0.24507214475176903,2.383524121508641,1.3556494638349637
18,Green synthesis using Spondias pinnata bark,spherical_pseudo,MBC,Bacillus subtilis,50.0,93.2,1.0,7.81,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus oralis,non-pathogenic,p,6.0,4.0,5.0,33.5,2,0.8995011138215334,Escherichia coli,0.6567045508699282,0.24279656295160523,7.93416291624571,4.536329066570783
19,Green synthesis using Pepper,spherical_pseudo,MFC,Bacillus subtilis,16.78,5.7,1.0,158.0,48.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Stenotrophomonas maltophilia,non-pathogenic,p,6.0,96.0,8.0,33.5,3,-0.1103189167826447,Escherichia coli,-0.3527565670447163,0.2424376502620716,0.775677301974268,0.4438573674096257
20,Chemical synthesis using halloysite nanotubes,spindle,MBC,Bacillus subtilis,7.0,298.9,1.0,0.225,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus gordonii,non-pathogenic,p,6.0,9.0,168.0,33.5,2,0.361435083854867,Escherichia coli,0.12006737063562402,0.241367713219243,2.2984501228730987,1.3184612511325189
21,Green synthesis using fig,oval,MFC,Bacillus subtilis,48.0,195.1,1.0,0.25,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Aspergillus penicillioides,non-pathogenic,p,6.0,36.0,80.0,33.5,2,0.9495678560052243,Escherichia coli,0.7116606227611665,0.23790723324405783,8.903645414615996,5.148261790213374
22,Green synthesis using Solanum tuberosum,oval,MIC,Bacillus subtilis,17.5,347.2,1.0,5.65,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus oralis,non-pathogenic,p,6.0,24.0,120.0,33.5,1,0.9548033486372985,Escherichia coli,0.7244960558785725,0.23030729275872608,9.011629927502911,5.302687768785445
23,Green synthesis using Pelargonium sidoides,tubular,MFC,Bacillus subtilis,9.7,153.3,1.0,1.68,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Typhimurium,non-pathogenic,p,6.0,9.0,24.0,33.5,1,1.167159899989064,Escherichia coli,0.9397167187607802,0.22744318122828378,14.694672113893237,8.703956638018276
24,Green synthesis using Aloe maculata,ellipsoidal,MFC,Bacillus subtilis,7.0,350.0,1.0,3.12,12.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Listeria monocytogenes,non-pathogenic,p,6.0,2.0,4.0,33.5,3,0.9145513131308998,Escherichia coli,0.687401131496083,0.22715018163481682,8.21393597096116,4.868566780959016
25,Green synthesis using Candida glabrata,spindle,MIC,Bacillus subtilis,7.7,118.4,1.0,22.5,18.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,non-pathogenic,p,6.0,12.0,72.0,33.5,1,0.9178092458623511,Escherichia coli,0.6908175781890992,0.22699166767325196,8.275785884868505,4.907017176535563
26,Green synthesis using actinobacteria strain HGG16n,oval,MIC,Bacillus subtilis,17.0,7.6,1.0,140.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Klebsiella aerogenes,non-pathogenic,p,6.0,60.0,12.0,33.5,3,-0.14587569182469817,Escherichia coli,-0.35392377691113014,0.20804808508643197,0.7147008657384044,0.44266605793054326
27,Green synthesis using Orange,spherical_pseudo,MIC,Bacillus subtilis,18.36,14.37,1.0,1.1,48.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Enterococcus sp.,non-pathogenic,p,6.0,10.0,48.0,33.5,2,-0.1968452392466699,Escherichia coli,-0.40381513242203915,0.20696989317536924,0.6355573722481282,0.39462524777074204
28,Green synthesis using Sarcochlamys pulcherrima,spherical_quasi,MFC,Bacillus subtilis,31.3,245.1,1.0,1.35,12.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Serratia marcescens,non-pathogenic,p,6.0,60.0,6.0,33.5,2,0.9317917733837672,Escherichia coli,0.7503753701080136,0.1814164032757536,8.546568412901845,5.628275790623515
29,Green synthesis using Syzygium cumini flowers,flat,MBC,Bacillus subtilis,24.9,500.0,1.0,256.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Chromobacterium violaceum,non-pathogenic,p,6.0,9.0,6.0,33.5,1,0.9306608259363319,Escherichia coli,0.756493631398094,0.17416719453823792,8.524341224238652,5.708127055715245
30,Green synthesis using Sambucus ebulus,rectangular,MBC,Bacillus subtilis,5.7,7.99,1.0,1.25,18.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Shigella boydii,non-pathogenic,p,6.0,72.0,4.0,33.5,2,-0.043563138438971916,Escherichia coli,-0.2033494395776752,0.1597863011387033,0.9045589219293315,0.6261098849389611
31,Chemical synthesis using sodium borohydride and trisodium citrate,flat,MBC,Bacillus subtilis,30.0,298.9,1.0,48.0,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus mutans,non-pathogenic,p,6.0,9.0,6.0,33.5,3,0.1534380064637885,Escherichia coli,-0.002152859787759428,0.15559086625154792,1.4237639963898014,0.9950551235009768
32,Chemical synthesis using hydroxylamine hydrochloride,tubular,MFC,Bacillus subtilis,6.1,195.1,1.0,0.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Kiambu,non-pathogenic,p,6.0,3.0,5.0,33.5,3,0.31543128300623385,Escherichia coli,0.1610049795021157,0.15442630350411815,2.067432233005888,1.4487884648630456
33,Green synthesis using  Lactobacillus paracasei,cubic,MIC,Bacillus subtilis,12.7,39.65,1.0,2500.0,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Shigella boydii,non-pathogenic,p,6.0,8.0,16.0,33.5,2,0.8418653211380963,Escherichia coli,0.7047029420647054,0.1371623790733909,6.948088173336163,5.066440446079512
34,Green synthesis using Crossopteryx febrifuga,hexagonal,MBC,Bacillus subtilis,20.8,77.01,1.0,9.5,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Acinetobacter baumannii,non-pathogenic,p,6.0,9.0,5.0,33.5,1,1.020704978535533,Escherichia coli,0.8975344607912452,0.12317051774428789,10.488297039671702,7.898315191790242
35,Chemical synthesis using gum kondagogu,oval,MBC,Bacillus subtilis,106.3,12.0,1.0,0.0,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Acinetobacter baumannii,non-pathogenic,p,6.0,3.0,6.0,33.5,2,-0.20411682868836178,Escherichia coli,-0.325543807358602,0.12142697867024022,0.6250045389406654,0.47255916737019893
36,Green synthesis using Desmodium triquetrum,spherical_quasi,MBC,Bacillus subtilis,177.1,2.33,1.0,0.8,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Staphylococcus saprophyticus,non-pathogenic,p,6.0,12.0,80.0,33.5,1,-0.2996807411977455,Escherichia coli,-0.4101370100047434,0.11045626880699788,0.5015558021210997,0.3889224294813895
37,Green synthesis using Rumex nervosus,rectangular,MFC,Bacillus subtilis,101.5,27.0,1.0,150.0,24.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Proteus vulgaris,non-pathogenic,p,6.0,3.0,5.0,33.5,1,0.4426519783913358,Escherichia coli,0.3329642938804042,0.10968768451093158,2.771098596559234,2.152604748081691
38,Green synthesis using Lignosus rhinocerotis,spherical_pseudo,MIC,Bacillus subtilis,12.0,20.4,0.0,119.6,30.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Streptococcus pneumoniae,non-pathogenic,p,6.0,21.0,48.0,33.5,2,-0.13816102751982565,Escherichia coli,-0.2028524003741817,0.06469137285435606,0.7275100086767229,0.626826862290557
39,Green synthesis using Azmak leaf,rectangular,MBC,Bacillus subtilis,17.5,13.0,1.0,0.9,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Pseudomonas paraeruginosa,non-pathogenic,p,6.0,4.0,12.0,33.5,3,-0.2629657375056202,Escherichia coli,-0.3253280166396249,0.06236227913400472,0.5458009188874245,0.47279402925572894
40,Chemical synthesis using sodium borohydride,oval,MBC,Bacillus subtilis,10.0,31.18,1.0,78.8,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Aspergillus penicillioides,non-pathogenic,p,6.0,72.0,120.0,33.5,1,-0.10502699368938563,Escherichia coli,-0.16213345041853974,0.05710645672915411,0.7851868295964741,0.6884407191247923
41,Green synthesis using Petroselinum crispum,spherical,MIC,Bacillus subtilis,177.1,17.3,1.0,4.0,48.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Enterobacter sp.,non-pathogenic,p,6.0,168.0,12.0,33.5,2,0.12912081370777423,Escherichia coli,0.07903537296982456,0.05008544073794967,1.346234802741148,1.1995970054744376
