,NP_Synthesis,shape,method,Bacteria,NP size_min (nm),NP size_max (nm),MDR,MIC_NP (μg/ml),time (hr),Superkingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C ",biosafety_level,pred_MIC_norm,pathogenic_bacteria,pred_MIC_pathogen,Fitness,pred_norm_MIC_original,pred_path_MIC_original
0,Green synthesis using myrrh,oval,MFC,Bacillus subtilis,8.0,111.2,1.0,0.0,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Legionella pneumophila,non-pathogenic,p,6.0,10.0,48.0,33.5,2,0.9162594666340023,Escherichia coli,0.5954218140160544,0.32083765261794783,8.24630638500893,3.939325016390998
1,Green synthesis using Pisum sativum L.,oval,MFC,Bacillus subtilis,8.0,298.9,1.0,42.25,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Enterococcus faecalis,non-pathogenic,p,6.0,48.0,80.0,33.5,1,0.8602457447276982,Escherichia coli,0.5448755826303381,0.31537016209736013,7.2484599681871185,3.5065140439331324
2,Green synthesis using Bacillus subtilis,flat,MBC,Bacillus subtilis,6.1,181.8,1.0,2000.0,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Salmonella enterica subsp. enterica serovar Gallinarum,non-pathogenic,p,6.0,96.0,48.0,33.5,1,0.9503384509103125,Escherichia coli,0.6350062036804337,0.31533224722987885,8.919457714141767,4.315252409069446
3,Green synthesis using quinoa,spherical_pseudo,MIC,Bacillus subtilis,6.1,245.1,1.0,5.0,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Candida dubliniensis,non-pathogenic,p,6.0,5.0,8.0,33.5,2,1.0601066402445032,Escherichia coli,0.7481602987306768,0.3119463415138264,11.484355832109824,5.599642469815985
4,Green synthesis using Citrus unshiu fruit peel,hexagonal,MIC,Bacillus subtilis,7.7,181.8,1.0,0.0068,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Stenotrophomonas maltophilia,non-pathogenic,p,6.0,48.0,24.0,33.5,2,0.8602352269759086,Escherichia coli,0.5519698615725134,0.3082653654033952,7.248284426975277,3.564263978969303
5,Green synthesis using fig,oval,MFC,Bacillus subtilis,9.42,298.9,1.0,27.5,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Enterococcus faecium,non-pathogenic,p,6.0,10.0,24.0,33.5,2,1.1466601857965228,Escherichia coli,0.8523515684101608,0.29430861738636205,14.017165007188005,7.1178948559820405
6,Green synthesis using macroalgal biomass of Codium sp.,spherical_pseudo,MFC,Bacillus subtilis,9.42,298.9,1.0,7.0,4.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Citrobacter braakii,non-pathogenic,p,6.0,9.0,12.0,33.5,3,1.1583424860958516,Escherichia coli,0.8710189075413558,0.28732357855449575,14.399336671848218,7.430514868476568
7,Green synthesis using Carya illinoinensis,square,MFC,Bacillus subtilis,9.42,111.2,1.0,1.6,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Fusarium solani,non-pathogenic,p,6.0,72.0,24.0,33.5,3,1.2171922679672662,Escherichia coli,0.9306546138102696,0.2865376541569966,16.488922165676453,8.524219293369704
8,Green synthesis using Spondias pinnata bark,ellipsoidal,MIC,Bacillus subtilis,12.0,350.0,1.0,39.06,5.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Fusobacterium nucleatum,non-pathogenic,p,6.0,36.0,84.0,33.5,1,1.0928060872654148,Escherichia coli,0.8069687552098995,0.2858373320555153,12.38243586612472,6.411634471987534
9,Green synthesis using Onion,flat,MFC,Bacillus subtilis,5.07,100.0,1.0,2500.0,2.0,Prokaryota,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Nakaseomyces glabratus,non-pathogenic,p,6.0,5.0,168.0,33.5,3,0.9272386554780347,Escherichia coli,0.6439877611331665,0.2832508943448683,8.457434742848532,4.405424483906397
