,generations,mean,max
0,1,-0.11221418380737305,1.098764419555664
1,2,-0.1022592272077288,1.098764419555664
2,3,0.050422051373650044,1.098764419555664
3,4,0.13288834630226604,1.098764419555664
4,5,0.12385341232898188,1.1328907012939453
5,6,0.20123685574999042,1.2156009674072266
6,7,0.17859129110972086,1.2188968658447266
7,8,0.20453904151916505,1.3432998657226562
8,9,0.15700780868530273,1.3432998657226562
9,10,0.21791489270268655,1.3432998657226562
10,11,0.21166135787963866,1.3432998657226562
11,12,0.21154926261123347,1.3432998657226562
12,13,0.2728488688566247,1.3432998657226562
13,14,0.2752225299676259,1.3488578796386719
14,15,0.3104261493682861,1.3488578796386719
15,16,0.27660093307495115,1.3488578796386719
16,17,0.273004154364268,1.3488578796386719
17,18,0.24684977024159532,1.3488578796386719
18,19,0.2552780707677205,1.3488578796386719
19,20,0.2280255815257197,1.3488578796386719
20,21,0.19278789520263673,1.3488578796386719
21,22,0.3227154039869122,1.3488578796386719
22,23,0.23707745121974572,1.3488578796386719
23,24,0.2684299244600184,1.3488578796386719
24,25,0.3193822187535903,1.3488578796386719
25,26,0.2829420706805061,1.3488578796386719
26,27,0.27170662786446365,1.3488578796386719
27,28,0.312405081356273,1.3488578796386719
28,29,0.3594023947622262,1.3488578796386719
29,30,0.3626047583187328,1.3686676025390625
30,31,0.4331838570389093,1.3686676025390625
31,32,0.3787674997367111,1.3686676025390625
32,33,0.4111035290886374,1.3686676025390625
33,34,0.4283852109722063,1.3686676025390625
34,35,0.4292629814147949,1.3686676025390625
35,36,0.46758338516833736,1.3686676025390625
36,37,0.39301472084195005,1.3686676025390625
37,38,0.41072828629437613,1.3686676025390625
38,39,0.45826195735557407,1.3686676025390625
39,40,0.5272738325829599,1.3686676025390625
40,41,0.45000390445484834,1.3686676025390625
41,42,0.4609835288103889,1.3686676025390625
42,43,0.49141646366493374,1.3686676025390625
43,44,0.4744669596354167,1.3686676025390625
44,45,0.47346724715887334,1.3686676025390625
45,46,0.502386074440152,1.3686676025390625
46,47,0.5050541185865215,1.3686676025390625
47,48,0.5123047735176834,1.3686676025390625
48,49,0.5651748788123038,1.3686676025390625
49,50,0.5065826715207568,1.3686676025390625
50,51,0.5117248647353229,1.3686676025390625
51,52,0.5263294519162646,1.3686676025390625
52,53,0.5218605153700885,1.3686676025390625
53,54,0.4952494022892971,1.3686676025390625
54,55,0.5291812560137581,1.3686676025390625
55,56,0.5001284561905206,1.3686676025390625
56,57,0.6338038538016525,1.3686676025390625
57,58,0.5101204105451995,1.3686676025390625
58,59,0.524762378019445,1.3686676025390625
59,60,0.6077602423873603,1.3686676025390625
60,61,0.521484375,1.3686676025390625
61,62,0.5670372084075329,1.3686676025390625
62,63,0.5106820686190736,1.3686676025390625
63,64,0.48314649918500113,1.3686676025390625
64,65,0.5784061282288795,1.3686676025390625
65,66,0.562100887298584,1.3686676025390625
66,67,0.6210104998420266,1.3686676025390625
67,68,0.5979365554510379,1.3686676025390625
68,69,0.5862970539167816,1.3686676025390625
69,70,0.5553508272358015,1.3686676025390625
70,71,0.5317339616663316,1.3686676025390625
71,72,0.5973098792281806,1.3686676025390625
72,73,0.52384100708307,1.3686676025390625
73,74,0.5375266542621687,1.3686676025390625
74,75,0.5250967998130649,1.3686800003051758
75,76,0.5938105489693436,1.3686800003051758
76,77,0.520444299660477,1.3686800003051758
77,78,0.5842540404375862,1.3686800003051758
78,79,0.6306812435972924,1.3686800003051758
79,80,0.5745247485590916,1.3686800003051758
80,81,0.5150962249905455,1.3686800003051758
81,82,0.5453127692727482,1.3686800003051758
82,83,0.5758257005728927,1.3686800003051758
83,84,0.55691925684611,1.3686800003051758
84,85,0.5868117949541878,1.3686800003051758
85,86,0.5428419300154144,1.3686800003051758
86,87,0.5790117768680348,1.3686800003051758
87,88,0.5685188630047966,1.3686800003051758
88,89,0.5223438880022835,1.3686800003051758
89,90,0.5538412916894052,1.3686800003051758
90,91,0.5345823624554802,1.3686800003051758
91,92,0.5533329458797679,1.3686800003051758
92,93,0.4960220748302983,1.3686800003051758
93,94,0.608029795627968,1.3686800003051758
94,95,0.5762911590875364,1.3686800003051758
95,96,0.5789322292103487,1.3686800003051758
96,97,0.5359909768198051,1.3686800003051758
97,98,0.5476208668129117,1.3686800003051758
98,99,0.5678085065355488,1.3686800003051758
99,100,0.5645635455262428,1.3686800003051758
