,Unnamed: 0.1,NP_Synthesis,shape,method,Bacteria,time (hr),Phylum,Class,Order,Family,Superkingdom,bac_type,gram,isolated_from,NP_concentration (μg/ml),NP size_min (nm),NP size_max (nm),"min_Incub_period, h","growth_temp, C",biosafety_level,Genus,Species,pred_ZOI_norm,pathogenic_bacteria,pred_ZOI_pathogen,Fitness
0,1346,green_synthesis using Dioscorea bulbifera tuber extract ,semi-spherical,ZOI,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,6000.0,9.0,42.0,0.16,30.0,2.0,Aspergillus,Bacillus cereus,17.887377,Escherichia coli,18.861162,0.973785400390625
1,746,green_synthesis from Azadirachta indica leaf ,polygonal ,well_diffusion,Bacillus subtilis,21.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,25000.0,5.07,55.0,0.16,30.0,3.0,Serratia,Vibrio vulnificus,15.108044,Escherichia coli,15.876069,0.7680253982543945
2,875,green_synthesis from fungus  Aspergillus flavus,ellipsoidal,disc_diffusion,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,25000.0,6.0,68.64,0.16,30.0,2.0,Aspergillus,Penicillium digitatum,14.869611,Escherichia coli,15.622103,0.7524919509887695
3,746,green_synthesis from Azadirachta indica leaf ,polygonal ,well_diffusion,Bacillus subtilis,21.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,25000.0,5.07,55.0,0.16,30.0,3.0,Serratia,Vibrio vulnificus,15.213886,Escherichia coli,15.959737,0.7458505630493164
4,875,green_synthesis from fungus  Aspergillus flavus,ellipsoidal,disc_diffusion,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,25000.0,6.0,68.64,0.16,30.0,2.0,Aspergillus,Penicillium digitatum,14.932182,Escherichia coli,15.663882,0.7316999435424805
5,271,green green synthesis using commiphora myrrh,ellipsoidal,disc_diffusion,Bacillus subtilis,20.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,10000.0,46.0,20.0,0.16,30.0,2.0,Paracidovorax,Streptococcus gordonii,19.76355,Escherichia coli,20.24427,0.48072052001953125
6,849,chemical_synthesis by hydrolsis,polygonal ,well_diffusion,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,4000.0,51.9,25.8,0.16,30.0,3.0,Escherichia,Klebsiella aerogenes,18.897034,Escherichia coli,19.361662,0.4646282196044922
7,271,chemical_synthesis by hydrolsis,ellipsoidal,disc_diffusion,Bacillus subtilis,20.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,10000.0,46.0,20.0,0.16,30.0,2.0,Paracidovorax,Streptococcus gordonii,19.655745,Escherichia coli,20.101297,0.4455528259277344
8,1224,green_synthesis using Momordica charantia,pseudo-spherical,disc_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,125.0,2.26,92.0,0.16,30.0,1.0,Aeromonas,Bacillus cereus,12.939633,Escherichia coli,13.164797,0.22516345977783203
9,647,green_synthesis from fungus  Aspergillus flavus,globular,well_diffusion,Bacillus subtilis,21.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,50.0,51.3,79.0,0.16,30.0,1.0,Paracidovorax,Proteus sp. (in: enterobacteria),9.776932,Escherichia coli,9.975889,0.1989574432373047
10,658,green_synthesis from fungus,quasi-hexagonal,ZOI,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,170.0,41.9,68.7,0.16,30.0,3.0,Paracidovorax,Serratia odorifera,12.526404,Escherichia coli,12.6935425,0.16713809967041016
11,456,chemical_synthesis using iron oleate complex,triangular,ZOI,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,250.0,28.0,70.0,0.16,30.0,3.0,Micrococcus,Klebsiella oxytoca,14.232016,Escherichia coli,14.263304,0.03128814697265625
12,577,green_synthesis using aqueous extract of Ocimum tenuiflorum leaves. 5 mmol/kg Cu(CH3COO)2*H2O,cubic,disc_diffusion,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,3.0,51.3,51.3,0.16,30.0,1.0,Listeria,Proteus sp. (in: enterobacteria),8.294141,Escherichia coli,8.32252,0.028379440307617188
13,902,green_synthesis  by Bacillus sp.,polygonal ,disc_diffusion,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,256.0,33.0,105.0,0.16,30.0,2.0,Citrobacter,Pseudomonas koreensis,8.739495,Escherichia coli,8.766716,0.027220726013183594
14,522,green synthesis using streptomyces chiangmaiensis,clusters,well_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,256.0,27.0,80.0,0.16,30.0,2.0,Bacillus,Micrococcus luteus,13.652625,Escherichia coli,13.667951,0.015325546264648438
15,66,chem_synthesis_thermal_reduction_of_Cu(NO3)2⋅3H2O,triangles,ZOI,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,128.0,14.45,120.0,0.16,30.0,2.0,Streptococcus,Enterococcus faecium,14.25547,Escherichia coli,14.248355,-0.007115364074707031
16,1281,green_synthesis using Aloe barbadensis leaves,nanorods,disc_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,1.590908,35.0,45.3,0.16,30.0,2.0,Proteus,Saccharomyces cerevisiae,8.89127,Escherichia coli,8.88246,-0.008810043334960938
17,88,green_synthesis using Dioscorea bulbifera tuber extract ,pseudo-spherical,well_diffusion,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,40.6897,57.1,6.0,0.16,30.0,3.0,Escherichia,Acinetobacter baumannii,17.670757,Escherichia coli,17.658688,-0.0120697021484375
18,719,green_synthesis using using Aeromonas hydrophila,polygonal ,ZOI,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,4.772724,27.43,69.0,0.16,30.0,1.0,Vibrio,Salmonella enterica subsp. enterica serovar Gallinarum,9.68823,Escherichia coli,9.655595,-0.032634735107421875
19,446,green_synthesis from Luffa acutangula,globular,ZOI,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,350.0,44.0,80.0,0.16,30.0,2.0,Saccharomyces,Streptococcus oralis,10.480725,Escherichia coli,10.446139,-0.03458595275878906
20,1053,green_synthesis using Laurus nobilis,cubic,disc_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,750.0,64.6,36.4,0.16,30.0,2.0,Proteus,Klebsiella pneumoniae,19.623741,Escherichia coli,19.585217,-0.038524627685546875
21,75,chemical_synthesis using oxalic acid,triangles,ZOI,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,0.0,37.1,51.3,0.16,30.0,3.0,Enterobacter,Acinetobacter baumannii,10.177199,Escherichia coli,10.137141,-0.040058135986328125
22,1267,chemical_synthesis using FeCl3,hexagonal,well_diffusion,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,162.7588,41.23,92.0,0.16,30.0,1.0,Enterobacter,Pseudomonas koreensis,8.497016,Escherichia coli,8.453127,-0.04388904571533203
23,748,gamma irradiation,tubular,disc_diffusion,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,0.31775,6.86,89.0,0.16,30.0,3.0,Shigella,Salmonella enterica subsp. enterica serovar Paratyphi A,10.252115,Escherichia coli,10.201141,-0.05097389221191406
24,1060,green_synthesis from S. cordifolia extract,quasi-spherical,ZOI,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,0.6355,45.1,92.0,0.16,30.0,3.0,Haemophilus,Salmonella enterica subsp. enterica serovar Paratyphi A,8.387552,Escherichia coli,8.33627,-0.05128192901611328
25,535,green_synthesis from S. cordifolia extract,tubular,disc_diffusion,Bacillus subtilis,21.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,50.0,0.5,46.8,0.16,30.0,1.0,Sphingomonas,Bacillus subtilis,10.871372,Escherichia coli,10.817302,-0.054070472717285156
26,1040,chemical_synthesis by hydrolsis,hexagonal,ZOI,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,5.31,42.8,68.64,0.16,30.0,1.0,Saccharomyces,Klebsiella aerogenes,9.312407,Escherichia coli,9.255184,-0.05722236633300781
27,535,green_synthesis from S. cordifolia extract,tubular,disc_diffusion,Bacillus subtilis,21.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,50.0,0.5,46.8,0.16,30.0,1.0,Sphingomonas,Bacillus subtilis,11.022457,Escherichia coli,10.94148,-0.0809774398803711
