,generations,mean,max
0,1,-0.018528919219970703,0.7786960601806641
1,2,-0.0034900003550003985,0.7786960601806641
2,3,0.07143140306659773,0.7786960601806641
3,4,0.13896270826751111,1.0578136444091797
4,5,0.1495215892791748,1.0578136444091797
5,6,0.20805717917049632,1.0789833068847656
6,7,0.24255164788693798,1.0789833068847656
7,8,0.16835354785529935,1.3412694931030273
8,9,0.22520900240131453,1.3412694931030273
9,10,0.23241966247558593,1.3412694931030273
10,11,0.23832161572514748,1.3412694931030273
11,12,0.2373455592564174,1.3557043075561523
12,13,0.1906075159708659,1.3557043075561523
13,14,0.23852943887515943,1.3557043075561523
14,15,0.2287566241096048,1.3557043075561523
15,16,0.19882635976753982,1.3557043075561523
16,17,0.2574993395337872,1.3557043075561523
17,18,0.3213037763323103,1.3557043075561523
18,19,0.3451072561974619,1.3557043075561523
19,20,0.41357421875,1.3557043075561523
20,21,0.3527323404947917,1.3557043075561523
21,22,0.36858583899105296,1.3557043075561523
22,23,0.4173693376428941,1.3557043075561523
23,24,0.3663813647101907,1.3557043075561523
24,25,0.33760824390486177,1.3557043075561523
25,26,0.3612699695661956,1.3557043075561523
26,27,0.38891083586449715,1.3557043075561523
27,28,0.39309196846157896,1.3557043075561523
28,29,0.3758636736402325,1.3557043075561523
29,30,0.40393872354544846,1.3557043075561523
30,31,0.4184454469119801,1.3557043075561523
31,32,0.38326942443847656,1.3557043075561523
32,33,0.4147741186852549,1.3557043075561523
33,34,0.4445299634746477,1.3557043075561523
34,35,0.4555874431834501,1.3557043075561523
35,36,0.43711183585372626,1.3564910888671875
36,37,0.4890585319668639,1.3564910888671875
37,38,0.4687933921813965,1.3564910888671875
38,39,0.4045768812590954,1.3564910888671875
39,40,0.47022173451442345,1.3564910888671875
40,41,0.5006645053040748,1.360067367553711
41,42,0.5111675449446136,1.360067367553711
42,43,0.4853992275163239,1.360067367553711
43,44,0.49877989525888483,1.360067367553711
44,45,0.4682360817404354,1.360067367553711
45,46,0.5071657498677572,1.360067367553711
46,47,0.5296135322720397,1.360067367553711
47,48,0.4887873705695657,1.360067367553711
48,49,0.5589606902178597,1.360067367553711
49,50,0.5189623365215227,1.360067367553711
50,51,0.5699902889775295,1.360067367553711
51,52,0.5047556933234719,1.360067367553711
52,53,0.4999547472187117,1.360067367553711
53,54,0.48834840924132106,1.360067367553711
54,55,0.5458569713667327,1.360067367553711
55,56,0.5527298123228783,1.360067367553711
56,57,0.5601168613807828,1.360067367553711
57,58,0.5311892266366997,1.360067367553711
58,59,0.5913604848525104,1.360067367553711
59,60,0.5469993890500536,1.360067367553711
60,61,0.5803257998298196,1.360067367553711
61,62,0.613591895383947,1.3698205947875977
62,63,0.5515716171264649,1.3698205947875977
63,64,0.5873222070581773,1.3698205947875977
64,65,0.5677886757196164,1.3698205947875977
65,66,0.5442173153746361,1.3698205947875977
66,67,0.5729220895206227,1.3698205947875977
67,68,0.5513063505584118,1.3698234558105469
68,69,0.5817561912536621,1.3698234558105469
69,70,0.5886933195824716,1.3698234558105469
70,71,0.5633128297095206,1.3698234558105469
71,72,0.5476184171788833,1.3698234558105469
72,73,0.5722228218527401,1.3698234558105469
73,74,0.5400711321363262,1.3698234558105469
74,75,0.4831297932838907,1.3698234558105469
75,76,0.5176220512390137,1.3698234558105469
76,77,0.5062289892458448,1.3698234558105469
77,78,0.5655284956389782,1.3698234558105469
78,79,0.49886288362390857,1.3698234558105469
79,80,0.5696341383690927,1.3698234558105469
80,81,0.5502611609066234,1.3698234558105469
81,82,0.5711566139669979,1.3698234558105469
82,83,0.5509461975097656,1.3799934387207031
83,84,0.5065003871917725,1.3799934387207031
84,85,0.5179892053791121,1.3799934387207031
85,86,0.5320379967783012,1.3799934387207031
86,87,0.5400712069343118,1.3799934387207031
87,88,0.5775462505864162,1.3799934387207031
88,89,0.5247332068050609,1.3799934387207031
89,90,0.6136734251882515,1.3799934387207031
90,91,0.5460857597051882,1.3799934387207031
91,92,0.5229531269447476,1.3799934387207031
92,93,0.5362489363726448,1.3799934387207031
93,94,0.5122088918498918,1.3799934387207031
94,95,0.526031914879294,1.3799934387207031
95,96,0.5310354045793122,1.379995346069336
96,97,0.5408887956656662,1.379995346069336
97,98,0.5124586329740637,1.379995346069336
98,99,0.5384521297380036,1.379995346069336
99,100,0.56091635834937,1.379995346069336
