,generations,mean,max
0,1,-0.16716939926147462,0.41982460021972656
1,2,-0.13872025937450175,0.4836845397949219
2,3,-0.009618413214590036,1.053140640258789
3,4,0.18600783745447794,1.352889060974121
4,5,0.19121082792890834,1.3568038940429688
5,6,0.12251054024209782,1.3568038940429688
6,7,0.15827287946428573,1.3568038940429688
7,8,0.17258995654536227,1.3629064559936523
8,9,0.19930295383228974,1.3629064559936523
9,10,0.18728935241699218,1.3629064559936523
10,11,0.3108446354768714,1.3629064559936523
11,12,0.2909765827412508,1.3629064559936523
12,13,0.3080194531654825,1.3629064559936523
13,14,0.3274169272564827,1.3629064559936523
14,15,0.3717609977722168,1.3629064559936523
15,16,0.3929397869110107,1.3629064559936523
16,17,0.3712107527489756,1.3629064559936523
17,18,0.4003926467895508,1.3629064559936523
18,19,0.3622733097450406,1.3629064559936523
19,20,0.37821029214298024,1.3629064559936523
20,21,0.38372086543662876,1.3629064559936523
21,22,0.40996263541427314,1.3629064559936523
22,23,0.4335596421185662,1.3629064559936523
23,24,0.41097228667315316,1.3629064559936523
24,25,0.4208691260393928,1.3629064559936523
25,26,0.41536765005074294,1.3629064559936523
26,27,0.41916367586921244,1.3629064559936523
27,28,0.41797342487410005,1.3629064559936523
28,29,0.42321205139160156,1.3629064559936523
29,30,0.48646964278875615,1.3629064559936523
30,31,0.43485131918215286,1.3629064559936523
31,32,0.4778165630265778,1.3629064559936523
32,33,0.4945679271922392,1.3629064559936523
33,34,0.4430677002551509,1.3629064559936523
34,35,0.5077928281297871,1.3629064559936523
35,36,0.4677553550869811,1.3629064559936523
36,37,0.4869990535810882,1.3629064559936523
37,38,0.4477084664737477,1.3629064559936523
38,39,0.4666913724413105,1.3629064559936523
39,40,0.477080176858341,1.3629064559936523
40,41,0.5003608067830404,1.3629064559936523
41,42,0.5184805065977807,1.3629064559936523
42,43,0.5164524246664608,1.3629064559936523
43,44,0.5044805302339441,1.3629064559936523
44,45,0.5413176031673655,1.3629064559936523
45,46,0.5165938209084904,1.3629064559936523
46,47,0.6002167720420688,1.3629064559936523
47,48,0.6221939068214566,1.3629064559936523
48,49,0.5673499481350768,1.3629064559936523
49,50,0.5329291025797526,1.3629064559936523
50,51,0.5552940742642272,1.3629064559936523
51,52,0.550199686312208,1.3629064559936523
52,53,0.5499770968568092,1.3629064559936523
53,54,0.5241577298033471,1.3629064559936523
54,55,0.5426604233536065,1.3629064559936523
55,56,0.5349662818160712,1.3629064559936523
56,57,0.587026362325631,1.3629064559936523
57,58,0.5808957137313544,1.3629064559936523
58,59,0.5776035551931343,1.3629064559936523
59,60,0.5531234554215974,1.3629064559936523
60,61,0.5584856201620663,1.3629064559936523
61,62,0.5370050598593319,1.3629064559936523
62,63,0.5906164318907494,1.3629064559936523
63,64,0.5708412095612171,1.3629064559936523
64,65,0.5565612830367743,1.3629064559936523
65,66,0.5936430014815985,1.3629064559936523
66,67,0.6267682617785884,1.3629064559936523
67,68,0.6296434028475892,1.3629064559936523
68,69,0.5751079110538259,1.3629064559936523
69,70,0.6111950406841203,1.3629064559936523
70,71,0.5767331497341979,1.3629064559936523
71,72,0.6265454666287291,1.3629064559936523
72,73,0.5816525290994083,1.3629064559936523
73,74,0.6010427100985658,1.3629064559936523
74,75,0.5765813752716663,1.3629064559936523
75,76,0.5914775063009823,1.3629064559936523
76,77,0.5933305328967524,1.3629064559936523
77,78,0.5897011382907045,1.3661155700683594
78,79,0.5666970271690219,1.3661155700683594
79,80,0.5915010489669501,1.3661155700683594
80,81,0.6036478117400524,1.3661155700683594
81,82,0.5711890388937557,1.3661155700683594
82,83,0.5664852086235496,1.3661155700683594
83,84,0.5892266011705586,1.3661155700683594
84,85,0.5801101572373334,1.3661155700683594
85,86,0.5635286218979779,1.3661155700683594
86,87,0.6781084023269952,1.3661155700683594
87,88,0.6068003037396599,1.3661155700683594
88,89,0.5640311708637312,1.3661155700683594
89,90,0.5980479296515969,1.3661155700683594
90,91,0.5872847239176432,1.3661155700683594
91,92,0.6389836423537311,1.3661155700683594
92,93,0.5838251674876493,1.3661155700683594
93,94,0.5924142669228947,1.3661155700683594
94,95,0.5788142260383157,1.3661155700683594
95,96,0.6273025998882219,1.3666648864746094
96,97,0.5892841114717371,1.3666648864746094
97,98,0.6395356047387216,1.3666648864746094
98,99,0.5788194244983149,1.3666648864746094
99,100,0.5864352431951785,1.3666648864746094
