,Unnamed: 0.1,NP_Synthesis,shape,method,Bacteria,time (hr),Phylum,Class,Order,Family,Superkingdom,bac_type,gram,isolated_from,NP_concentration (μg/ml),NP size_min (nm),NP size_max (nm),"min_Incub_period, h","growth_temp, C",biosafety_level,Genus,Species,pred_ZOI_norm,pathogenic_bacteria,pred_ZOI_pathogen,Fitness
0,877,green_synthesis using Moringa oleifera (drumstick) fruit pulp aqueous extracts,ellipsoidal,disc_diffusion,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,1024.0,8.0,79.0,0.16,30.0,3.0,Penicillium,Streptococcus pneumoniae,16.048689,Escherichia coli,17.111565,1.062875747680664
1,905,green_synthesis using using Aeromonas hydrophila,cubic,disc_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,1200.0,1.41,44.0,0.16,30.0,1.0,Haemophilus,Sphingomonas paucimobilis,16.650753,Escherichia coli,17.614412,0.9636592864990234
2,330,green_synthesis using Aloe-vera leaf extract. 50 mmol/kg Cu(CH3COO)2*H2O,ellipsoidal,well_diffusion,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,6000.0,30.0,37.1,0.16,30.0,3.0,Staphylococcus,Vibrio vulnificus,17.335352,Escherichia coli,18.107294,0.771942138671875
3,746,chemical_synthesis using Purpureocillium lilacinum,cube,well_diffusion,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,15000.0,25.8,51.3,0.16,30.0,1.0,Klebsiella,Enterococcus faecium,15.252545,Escherichia coli,15.837121,0.5845756530761719
4,235,chem_synthesis_thermal_reduction_of_Cu(NO3)2⋅3H2O,nanorods,ZOI,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,25000.0,41.9,90.0,0.16,30.0,3.0,Staphylococcus,Micrococcus luteus,17.23138,Escherichia coli,17.789625,0.5582447052001953
5,481,green_synthesis from Leaf Extract of Juniperus phoenicea,nanorods,disc_diffusion,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,10000.0,15.8,15.0,0.16,30.0,1.0,Stenotrophomonas,Klebsiella aerogenes,17.227638,Escherichia coli,17.733438,0.5058002471923828
6,574,green_synthesis using Hagenia abyssinica (Brace) JF. Gmel.,cylindrical,well_diffusion,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,20000.0,30.0,45.3,0.16,30.0,3.0,Bacillus,Streptococcus mutans,15.672636,Escherichia coli,16.10595,0.43331336975097656
7,126,chem_synthesis by sol-gel method,cube,ZOI,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,15000.0,57.1,40.0,0.16,30.0,1.0,Candida,Streptococcus pneumoniae,18.10463,Escherichia coli,18.491283,0.3866539001464844
8,441,green_synthesis from Luffa acutangula,triangles,ZOI,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,6000.0,74.0,46.0,0.16,30.0,1.0,Sphingomonas,Streptococcus pneumoniae,18.409067,Escherichia coli,18.669014,0.2599468231201172
9,789,green_synthesis using aqueous Cassiarox burghii leaf extract,pseudo-spherical,ZOI,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,85.0,1.41,78.9,0.16,30.0,2.0,Brevibacillus,Proteus mirabilis,13.119693,Escherichia coli,13.377553,0.2578601837158203
10,1244,green synthesis using melissa officinalis,quasi-hexagonal,ZOI,Bacillus subtilis,24.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,12.0,6.0,110.4,0.16,30.0,1.0,Citrobacter,Paracidovorax avenae,12.97216,Escherichia coli,13.2226095,0.25044918060302734
11,1117,green_synthesis  by Bacillus sp.,nanoplates,disc_diffusion,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,3.0,43.75,300.0,0.16,30.0,1.0,Staphylococcus,Aeromonas hydrophila,9.372243,Escherichia coli,9.613094,0.24085140228271484
12,1296,green green synthesis using commiphora myrrh,hexagonal,disc_diffusion,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,10.625,6.0,90.0,0.16,30.0,3.0,Vibrio,Streptococcus gordonii,13.042073,Escherichia coli,13.2747,0.23262691497802734
13,125,green synthesis using melissa officinalis,quasi-hexagonal,disc_diffusion,Bacillus subtilis,20.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,25.0,45.3,70.0,0.16,30.0,2.0,Neisseria,Klebsiella oxytoca,13.77852,Escherichia coli,14.005502,0.22698211669921875
14,1003,green synthesis using phoenix dactylifera seed,tubular,disc_diffusion,Bacillus subtilis,21.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,65.0,35.0,68.7,0.16,30.0,1.0,Aspergillus,Paracidovorax avenae,13.690629,Escherichia coli,13.892179,0.20154953002929688
15,327,green_synthesis using the methanolic extracts of marine algae (V. pachynema),snowflake,well_diffusion,Bacillus subtilis,48.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,85.0,44.0,68.64,0.16,30.0,3.0,Stenotrophomonas,Proteus vulgaris,12.514415,Escherichia coli,12.715159,0.20074462890625
16,362,green_synthesis using wood apple shell extract,pseudo-spherical,disc_diffusion,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,400.0,6.1,110.4,0.16,30.0,3.0,Brevibacillus,Streptococcus gordonii,12.9066925,Escherichia coli,13.092029,0.18533611297607422
17,1,green_synthesis from Cassia auriculata Leaf Extract,quasi-spherical,disc_diffusion,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,256.0,45.3,300.0,0.16,30.0,3.0,Klebsiella,Cryptococcus neoformans,13.218086,Escherichia coli,13.387981,0.16989517211914062
18,744,green synthesis using pisum sativum l.,rod-shaped,ZOI,Bacillus subtilis,20.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,4.0,2.0,45.0,0.16,30.0,1.0,Candida,Micrococcus luteus,13.039046,Escherichia coli,13.182541,0.1434946060180664
19,268,green_synthesis using Aspergillus niger,spheroidal,well_diffusion,Bacillus subtilis,18.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,133.0,12.0,14.6,0.16,30.0,3.0,Neisseria,Aeromonas hydrophila,14.06091,Escherichia coli,14.177631,0.11672115325927734
20,1031,green synthesis using rumex hastatus,spheroidal,ZOI,Bacillus subtilis,21.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,1.0,25.0,59.0,0.16,30.0,1.0,Burkholderia,Klebsiella oxytoca,13.291337,Escherichia coli,13.392854,0.1015167236328125
21,152,green_synthesis using aqueous extract of Ocimum tenuiflorum leaves. 5 mmol/kg Cu(CH3COO)2*H2O,cubic,well_diffusion,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,10.0,22.0,74.0,0.16,30.0,1.0,Shigella,Salmonella enterica subsp. enterica serovar Typhi,13.4109955,Escherichia coli,13.511961,0.10096549987792969
22,905,green_synthesis using using Aeromonas hydrophila,cubic,disc_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,1200.0,1.41,44.0,0.16,30.0,1.0,Haemophilus,Sphingomonas paucimobilis,14.227825,Escherichia coli,14.325451,0.097625732421875
23,403,green_synthesis from fungus  Phytophthora infestans,cube,ZOI,Bacillus subtilis,12.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Eukaryota,non-pathogenic,p,soil,81.3794,18.0,110.2,0.16,30.0,3.0,micrococcus,Serratia marcescens,13.956699,Escherichia coli,14.03713,0.08043098449707031
24,450,chemical_synthesis purchased from sigma aldrich,nanorods,disc_diffusion,Bacillus subtilis,4.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacteria,non-pathogenic,p,soil,100.0,43.75,45.0,0.16,30.0,1.0,Bacillus,Escherichia coli,13.688387,Escherichia coli,13.765634,0.07724666595458984
25,120,green_synthesis using the methanolic extracts of marine algae (S. wightii),cube,ZOI,Bacillus subtilis,72.0,Bacillota,Bacilli,Bacillales,Bacillaceae,Fungi,non-pathogenic,p,soil,7.95454,42.8,105.0,0.16,30.0,3.0,Enterococcus,Acinetobacter baumannii,10.089231,Escherichia coli,10.164612,0.07538127899169922
